TOWN_CODE_11,CITY_NAME_x,S_NAME_x,CITY_NAME_from_master,S_NAME_from_master,town_name_show,CITY_CODE,TOWN_CODE,CITY_NAME_y,S_NAME_y,TOWN_NAME_4COL,POP,__srcfile,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_受容者(小数),0～4歳_受容者(四捨五入),5～9歳_受容者(小数),5～9歳_受容者(四捨五入),10～14歳_受容者(小数),10～14歳_受容者(四捨五入),15～19歳_受容者(小数),15～19歳_受容者(四捨五入),20～24歳_受容者(小数),20～24歳_受容者(四捨五入),25～29歳_受容者(小数),25～29歳_受容者(四捨五入),30～34歳_受容者(小数),30～34歳_受容者(四捨五入),35～39歳_受容者(小数),35～39歳_受容者(四捨五入),40～44歳_受容者(小数),40～44歳_受容者(四捨五入),45～49歳_受容者(小数),45～49歳_受容者(四捨五入),50～54歳_受容者(小数),50～54歳_受容者(四捨五入),55～59歳_受容者(小数),55～59歳_受容者(四捨五入),60～64歳_受容者(小数),60～64歳_受容者(四捨五入),65～69歳_受容者(小数),65～69歳_受容者(四捨五入),70～74歳_受容者(小数),70～74歳_受容者(四捨五入),75～79歳_受容者(小数),75～79歳_受容者(四捨五入),80～84歳_受容者(小数),80～84歳_受容者(四捨五入),85～89歳_受容者(小数),85～89歳_受容者(四捨五入),90～94歳_受容者(小数),90～94歳_受容者(四捨五入),95～99歳_受容者(小数),95～99歳_受容者(四捨五入),100歳以上_受容者(小数),100歳以上_受容者(四捨五入),SUM_受容者(小数),SUM_受容者(四捨五入),たかき医院,ほんだ病院,五日町病院,公益社団法人 地域医療振興協会 今泉記念館 ゆきあかり診療所,医療法人社団 あんべクリニック,医療法人(社団)河内医院,南魚沼市民病院,南魚沼市民病院附属城内診療所,南魚沼市立 中之島診療所,南魚沼市立ゆきぐに大和病院,大熊内科医院,新潟県南魚沼保健所,新潟県地域医療推進機構魚沼基幹病院,町立湯沢病院,米倉医院,荒川診療所,萌気園あやめ診療所,萌気園二日町診療所,萌気園浦佐診療所,風間内科医院,齋藤記念病院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
15226068005,南魚沼市,浦佐,南魚沼市,浦佐,南魚沼市浦佐,15226.0,68005.0,南魚沼市,浦佐,新潟県南魚沼市浦佐,151.0,h03_15.csv,6.0,7.0,6.0,6.0,1.0,5.0,10.0,8.0,7.0,11.0,2.0,10.0,10.0,16.0,13.0,7.0,13.0,5.0,5.0,3.0,0.0,0.2274,0.0,0.36372,0.0,0.2208,0.0,0.14754,0.0,0.02367,0.0,0.14185,0.0,0.3200999999999999,0.0,0.26824,0.0,0.24507,0.0,0.43032,0.0,0.0879,0.0,0.5751,1.0,0.6320000000000001,1.0,1.29616,1.0,1.2213500000000002,1.0,0.78379,1.0,1.5613,2.0,0.57415,1.0,0.50105,1.0,0.3006299999999999,0.0,0.0,0.0,9.92214,9.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,2589.0,0.0,0.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9209202897252,37.16970362063638,20.854709990865228,5318.0,南魚沼市浦佐,南魚沼市浦佐,code_in_target_towns
15226083000,南魚沼市,黒土新田,南魚沼市,黒土新田,南魚沼市黒土新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,341.0,0.0,162.0,1376.0,517.0,3234.0,0.0,0.0,137.0,0.0,0.0,0.0,138.96176521791247,37.15126015106622,20.860358776408606,6221.0,南魚沼市黒土新田,南魚沼市黒土新田,code_in_target_towns
15226101004,南魚沼市,市野江,南魚沼市,市野江,南魚沼市市野江,15226.0,101004.0,南魚沼市,市野江,新潟県南魚沼市市野江,43.0,h03_15.csv,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,6.0,3.0,3.0,2.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07377,0.0,0.0,0.0,0.05674,0.0,0.03201,0.0,0.03353,0.0,0.14004,0.0,0.03912,0.0,0.13185,0.0,0.11502,0.0,0.3792,0.0,0.24303,0.0,0.28185,0.0,0.22394,0.0,0.7206,1.0,0.57415,1.0,0.0,0.0,0.10021,0.0,0.0,0.0,3.1450600000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.87996330096092,37.18107069835336,20.896436787333958,0.0,南魚沼市市野江,南魚沼市市野江,code_in_target_towns
15226068007,南魚沼市,浦佐,南魚沼市,浦佐,南魚沼市浦佐,15226.0,68007.0,南魚沼市,浦佐,新潟県南魚沼市浦佐,33.0,h03_15.csv,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.10392,0.0,0.0368,0.0,0.04918,0.0,0.0,0.0,0.05674,0.0,0.03201,0.0,0.0,0.0,0.03501,0.0,0.03912,0.0,0.13185,0.0,0.23004,0.0,0.1896,0.0,0.24303,0.0,0.28185,0.0,0.22394,0.0,0.1201,0.0,0.22966,0.0,0.20042,0.0,0.0,0.0,0.0,0.0,2.20327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9205035391996,37.17085453241373,20.956960589974138,0.0,南魚沼市浦佐,南魚沼市浦佐,code_in_target_towns
15226068001,南魚沼市,浦佐,南魚沼市,浦佐,南魚沼市浦佐,15226.0,68001.0,南魚沼市,浦佐,新潟県南魚沼市浦佐,1872.0,h03_15.csv,81.0,110.0,85.0,120.0,89.0,103.0,123.0,140.0,105.0,97.0,87.0,88.0,102.0,109.0,101.0,73.0,69.0,75.0,57.0,20.0,8.0,3.0699,3.0,5.7156,6.0,3.128,3.0,2.9508,3.0,2.10663,2.0,2.92211,3.0,3.93723,4.0,4.6941999999999995,5.0,3.67605,4.0,3.79464,4.0,3.82365,4.0,5.06088,5.0,6.446400000000001,6.0,8.83009,9.0,9.48895,9.0,8.17381,8.0,8.2869,8.0,8.61225,9.0,5.71197,6.0,2.0042,2.0,0.80168,1.0,103.23594,104.0,49.0,0.0,135.0,0.0,0.0,0.0,2699.0,102.0,163.0,6172.0,0.0,56.0,33917.0,106.0,2714.0,0.0,52.0,0.0,1758.0,0.0,329.0,138.9355977896404,37.166297449822366,21.07771312015628,48252.0,南魚沼市浦佐,南魚沼市浦佐,code_in_target_towns
15226085000,南魚沼市,黒土,南魚沼市,黒土,南魚沼市黒土,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97283078973211,37.14829968757877,21.182488311149196,502.0,南魚沼市黒土,南魚沼市黒土,code_in_target_towns
15226068002,南魚沼市,浦佐,南魚沼市,浦佐,南魚沼市浦佐,15226.0,68002.0,南魚沼市,浦佐,新潟県南魚沼市浦佐,179.0,h03_15.csv,9.0,7.0,9.0,8.0,5.0,6.0,7.0,14.0,13.0,14.0,8.0,5.0,10.0,13.0,18.0,7.0,10.0,8.0,6.0,1.0,0.0,0.3411,0.0,0.36372,0.0,0.3312,0.0,0.19672,0.0,0.11835,0.0,0.1702199999999999,0.0,0.22407,0.0,0.4694199999999999,0.0,0.45513,0.0,0.5476800000000001,1.0,0.3516,0.0,0.28755,0.0,0.6320000000000001,1.0,1.05313,1.0,1.6911,2.0,0.78379,1.0,1.201,1.0,0.91864,1.0,0.6012599999999999,1.0,0.10021,0.0,0.0,0.0,10.837890000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,996.0,0.0,118.0,0.0,0.0,0.0,204.0,0.0,0.0,138.92197364799364,37.17374430748857,21.303556972442337,1467.0,南魚沼市浦佐,南魚沼市浦佐,code_in_target_towns
15226082000,南魚沼市,荒金,南魚沼市,荒金,南魚沼市荒金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,2006.0,0.0,0.0,1819.0,0.0,203.0,0.0,0.0,0.0,1021.0,0.0,0.0,138.96877202552042,37.1534915975537,21.42510329663315,7029.0,南魚沼市荒金,南魚沼市荒金,code_in_target_towns
15226086000,南魚沼市,堂島新田,南魚沼市,堂島新田,南魚沼市堂島新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9744035068623,37.151498732331056,21.548823022006196,0.0,南魚沼市堂島新田,南魚沼市堂島新田,code_in_target_towns
15226080000,南魚沼市,茗荷沢新田,南魚沼市,茗荷沢新田,南魚沼市茗荷沢新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,360.0,0.0,0.0,932.0,392.0,756.0,0.0,0.0,0.0,353.0,0.0,0.0,138.96258292204328,37.16290672559173,21.969415440568806,2867.0,南魚沼市茗荷沢新田,南魚沼市茗荷沢新田,code_in_target_towns
15226081000,南魚沼市,茗荷沢,南魚沼市,茗荷沢,南魚沼市茗荷沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,310.0,0.0,0.0,2690.0,0.0,897.0,0.0,74.0,0.0,2887.0,0.0,0.0,138.9681394295369,37.16252126896948,22.210067335770347,6912.0,南魚沼市茗荷沢,南魚沼市茗荷沢,code_in_target_towns
15226069000,南魚沼市,雷土新田,南魚沼市,雷土新田,南魚沼市雷土新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9561401696995,37.16908749342399,22.24317823219385,21.0,南魚沼市雷土新田,南魚沼市雷土新田,code_in_target_towns
15226067003,南魚沼市,五箇,南魚沼市,五箇,南魚沼市五箇,15226.0,67003.0,南魚沼市,五箇,新潟県南魚沼市五箇,82.0,h03_15.csv,1.0,5.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,5.0,3.0,2.0,8.0,6.0,6.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0379,0.0,0.2598,0.0,0.1472,0.0,0.09836,0.0,0.07101,0.0,0.0851099999999999,0.0,0.1600499999999999,0.0,0.2011799999999999,0.0,0.24507,0.0,0.1956,0.0,0.13185,0.0,0.11502,0.0,0.5056,1.0,0.48606,0.0,0.5637000000000001,1.0,0.44788,0.0,0.4804,0.0,0.34449,0.0,0.20042,0.0,0.10021,0.0,0.0,0.0,4.8769100000000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92727535396097,37.18294639257032,22.429267229883898,0.0,南魚沼市五箇,南魚沼市五箇,code_in_target_towns
15225022000,魚沼市,十日町,魚沼市,十日町,魚沼市十日町,15225.0,22000.0,魚沼市,十日町,新潟県魚沼市十日町,,h03_15.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9444913429095,37.178835388288604,22.67830223708304,0.0,魚沼市十日町,魚沼市十日町,code_in_target_towns
15225025051,魚沼市,岡新田,魚沼市,岡新田,魚沼市岡新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9351724427922,37.18349710363396,22.77462105956993,0.0,魚沼市岡新田,魚沼市岡新田,code_in_target_towns
15461006000,湯沢町,大字三国,湯沢町,大字三国,湯沢町大字三国,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.0,80.0,0.0,169.0,0.0,0.0,193.0,0.0,0.0,573.0,661.0,612.0,0.0,0.0,0.0,0.0,0.0,336.0,138.7535933166099,36.80159887087315,22.782535571390827,2670.0,湯沢町大字三国,湯沢町三国,code_in_target_towns
15226079000,南魚沼市,荒山外,南魚沼市,荒山外,南魚沼市荒山外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.01532461574297,37.13773647794232,22.878465454826987,0.0,南魚沼市荒山外,南魚沼市荒山外,code_in_target_towns
15226067002,南魚沼市,五箇,南魚沼市,五箇,南魚沼市五箇,15226.0,67002.0,南魚沼市,五箇,新潟県南魚沼市五箇,126.0,h03_15.csv,2.0,1.0,1.0,2.0,2.0,6.0,4.0,6.0,4.0,12.0,12.0,10.0,16.0,9.0,11.0,10.0,6.0,6.0,5.0,1.0,0.0,0.0758,0.0,0.05196,0.0,0.0368,0.0,0.04918,0.0,0.04734,0.0,0.1702199999999999,0.0,0.12804,0.0,0.2011799999999999,0.0,0.14004,0.0,0.46944,0.0,0.5274000000000001,1.0,0.5751,1.0,1.0112,1.0,0.72909,1.0,1.03345,1.0,1.1197,1.0,0.7206,1.0,0.68898,1.0,0.50105,1.0,0.10021,0.0,0.0,0.0,8.37678,9.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,735.0,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92893486043926,37.187733666685766,22.97595671660139,1978.0,南魚沼市五箇,南魚沼市五箇,code_in_target_towns
15226078000,南魚沼市,山崎新田,南魚沼市,山崎新田,南魚沼市山崎新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,849.0,219.0,0.0,0.0,0.0,431.0,0.0,138.96765095546417,37.17127336298912,22.99336508861409,2148.0,南魚沼市山崎新田,南魚沼市山崎新田,code_in_target_towns
15226077000,南魚沼市,山崎,南魚沼市,山崎,南魚沼市山崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,39.0,138.97417045525754,37.171153464579355,23.303725419130984,655.0,南魚沼市山崎,南魚沼市山崎,code_in_target_towns
15226074000,南魚沼市,前原町,南魚沼市,前原町,南魚沼市前原町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9707557608175,37.17596350566446,23.580444492358076,70.0,南魚沼市前原町,南魚沼市前原町,code_in_target_towns
15226073000,南魚沼市,雷土新田,南魚沼市,雷土新田,南魚沼市雷土新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,334.0,0.0,0.0,0.0,227.0,60.0,0.0,0.0,0.0,224.0,0.0,0.0,138.967051172989,37.1789006705882,23.679380674022685,998.0,南魚沼市雷土新田,南魚沼市雷土新田,code_in_target_towns
15226067001,南魚沼市,五箇,南魚沼市,五箇,南魚沼市五箇,15226.0,67001.0,南魚沼市,五箇,新潟県南魚沼市五箇,234.0,h03_15.csv,5.0,11.0,10.0,11.0,9.0,10.0,7.0,8.0,10.0,17.0,17.0,20.0,17.0,22.0,22.0,18.0,7.0,7.0,5.0,1.0,0.0,0.1895,0.0,0.57156,1.0,0.368,0.0,0.27049,0.0,0.21303,0.0,0.2837,0.0,0.22407,0.0,0.26824,0.0,0.3500999999999999,0.0,0.6650400000000001,1.0,0.7471500000000001,1.0,1.1502,1.0,1.0744,1.0,1.78222,2.0,2.0669,2.0,2.01546,2.0,0.8407,1.0,0.80381,1.0,0.50105,1.0,0.10021,0.0,0.0,0.0,14.48583,14.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,138.93484937511212,37.193093120595584,23.732542154915716,290.0,南魚沼市五箇,南魚沼市五箇,code_in_target_towns
15225024050,魚沼市,大浦新田,魚沼市,大浦新田,魚沼市大浦新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.95186821472524,37.18702933398893,23.78925071604174,1672.0,魚沼市大浦新田,魚沼市大浦新田,code_in_target_towns
15226075000,南魚沼市,門前,南魚沼市,門前,南魚沼市門前,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97948542215423,37.17472466787155,23.89803836913068,373.0,南魚沼市門前,南魚沼市門前,code_in_target_towns
15225022048,魚沼市,十日町,魚沼市,十日町,魚沼市十日町,15225.0,22048.0,魚沼市,十日町,新潟県魚沼市十日町,,h03_15.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,72.0,2175.0,0.0,225.0,0.0,0.0,0.0,60.0,0.0,0.0,138.9455245261931,37.1920111076132,24.02570243434088,3156.0,魚沼市十日町,魚沼市十日町,code_in_target_towns
15226070000,南魚沼市,雷土,南魚沼市,雷土,南魚沼市雷土,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,39.0,0.0,0.0,294.0,0.0,0.0,271.0,0.0,88.0,544.0,0.0,76.0,0.0,0.0,0.0,173.0,0.0,0.0,138.96532595491792,37.18390304141827,24.07405405687013,1485.0,南魚沼市雷土,南魚沼市雷土,code_in_target_towns
15226072000,南魚沼市,芋赤,南魚沼市,芋赤,南魚沼市芋赤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,81.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,122.0,0.0,0.0,243.0,241.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,138.97499068146277,37.17922642637967,24.08950812144875,1218.0,南魚沼市芋赤,南魚沼市芋赤,code_in_target_towns
15225023049,魚沼市,大浦,魚沼市,大浦,魚沼市大浦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,138.95348214707096,37.19251106156299,24.39492412972233,378.0,魚沼市大浦,魚沼市大浦,code_in_target_towns
15226071000,南魚沼市,湯谷,南魚沼市,湯谷,南魚沼市湯谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9752085713473,37.18401071798732,24.54605927490837,236.0,南魚沼市湯谷,南魚沼市湯谷,code_in_target_towns
15225021000,魚沼市,板木,魚沼市,板木,魚沼市板木,15225.0,21000.0,魚沼市,板木,新潟県魚沼市板木,,h03_15.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96547654754266,37.19661520812063,25.303165539196595,0.0,魚沼市板木,魚沼市板木,code_in_target_towns
15225021047,魚沼市,板木,魚沼市,板木,魚沼市板木,15225.0,21047.0,魚沼市,板木,新潟県魚沼市板木,191.0,h03_15.csv,10.0,7.0,9.0,5.0,2.0,5.0,14.0,9.0,11.0,9.0,9.0,14.0,13.0,20.0,17.0,16.0,7.0,8.0,5.0,1.0,0.0,0.379,0.0,0.36372,0.0,0.3312,0.0,0.12295,0.0,0.04734,0.0,0.14185,0.0,0.44814,0.0,0.30177,0.0,0.38511,0.0,0.35208,0.0,0.39555,0.0,0.80514,1.0,0.8216000000000001,1.0,1.6202,2.0,1.59715,2.0,1.79152,2.0,0.8407,1.0,0.91864,1.0,0.50105,1.0,0.10021,0.0,0.0,0.0,12.26492,11.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,0.0,304.0,0.0,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96844322147282,37.20311140584605,26.061899922544445,2430.0,魚沼市板木,魚沼市板木,code_in_target_towns
15225012000,魚沼市,青島,魚沼市,青島,魚沼市青島,15225.0,12000.0,魚沼市,青島,新潟県魚沼市青島,,h03_15.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.94447606399058,37.213362673268456,26.13855028636888,0.0,魚沼市青島,魚沼市青島,code_in_target_towns
15225019045,魚沼市,伊勢島,魚沼市,伊勢島,魚沼市伊勢島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9575239692654,37.208536043214266,26.144145709626883,167.0,魚沼市伊勢島,魚沼市伊勢島,code_in_target_towns
15225012029,魚沼市,青島,魚沼市,青島,魚沼市青島,15225.0,12029.0,魚沼市,青島,新潟県魚沼市青島,149.0,h03_15.csv,5.0,8.0,7.0,6.0,2.0,3.0,6.0,7.0,8.0,14.0,6.0,9.0,14.0,21.0,11.0,9.0,6.0,5.0,2.0,0.0,0.0,0.1895,0.0,0.41568,0.0,0.2576,0.0,0.14754,0.0,0.04734,0.0,0.0851099999999999,0.0,0.1920599999999999,0.0,0.2347099999999999,0.0,0.28008,0.0,0.5476800000000001,1.0,0.2637,0.0,0.51759,1.0,0.8848,1.0,1.70121,2.0,1.03345,1.0,1.00773,1.0,0.7206,1.0,0.57415,1.0,0.20042,0.0,0.0,0.0,0.0,0.0,9.300949999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,138.95273108919363,37.21154432069546,26.258858821150827,533.0,魚沼市青島,魚沼市青島,code_in_target_towns
15225020046,魚沼市,原虫野,魚沼市,原虫野,魚沼市原虫野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,175.0,0.0,0.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96418366270558,37.20845397749326,26.405118600098934,1708.0,魚沼市原虫野,魚沼市原虫野,code_in_target_towns
