CITY_NAME,S_NAME,_city_,_sname_,dominant,max_count,match_type2
西東京市,柳沢四丁目,西東京市,柳沢四丁目,武蔵野赤十字病院,366,exact
西東京市,柳沢五丁目,西東京市,柳沢五丁目,佐々総合病院,1495,exact
西東京市,柳沢六丁目,西東京市,柳沢六丁目,医療法人社団　薫風会　山田病院,973,exact
西東京市,東伏見一丁目,西東京市,東伏見一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,165,exact
西東京市,東伏見二丁目,西東京市,東伏見二丁目,佐々総合病院,636,exact
西東京市,東伏見三丁目,西東京市,東伏見三丁目,武蔵野赤十字病院,336,exact
西東京市,東伏見四丁目,西東京市,東伏見四丁目,医療法人　徳洲会　武蔵野徳洲会病院,680,exact
西東京市,東伏見五丁目,西東京市,東伏見五丁目,医療法人社団　東京白報会　みたか在宅診療所,514,exact
西東京市,東伏見六丁目,西東京市,東伏見六丁目,佐々総合病院,307,exact
西東京市,保谷町一丁目,西東京市,保谷町一丁目,医療法人社団　東京白報会　みたか在宅診療所,380,exact
西東京市,保谷町二丁目,西東京市,保谷町二丁目,佐々総合病院,277,exact
西東京市,保谷町三丁目,西東京市,保谷町三丁目,医療法人社団　薫風会　山田病院,438,exact
西東京市,保谷町四丁目,西東京市,保谷町四丁目,佐々総合病院,937,exact
西東京市,保谷町五丁目,西東京市,保谷町五丁目,佐々総合病院,1769,exact
西東京市,保谷町六丁目,西東京市,保谷町六丁目,佐々総合病院,1651,exact
西東京市,富士町一丁目,西東京市,富士町一丁目,佐々総合病院,1298,exact
西東京市,富士町二丁目,西東京市,富士町二丁目,佐々総合病院,1109,exact
西東京市,富士町三丁目,西東京市,富士町三丁目,佐々総合病院,697,exact
西東京市,富士町四丁目,西東京市,富士町四丁目,佐々総合病院,737,exact
西東京市,富士町五丁目,西東京市,富士町五丁目,佐々総合病院,275,exact
西東京市,富士町六丁目,西東京市,富士町六丁目,公立昭和病院,401,exact
西東京市,中町一丁目,西東京市,中町一丁目,医療法人社団　花みずき会　保谷厚生病院,480,exact
西東京市,中町二丁目,西東京市,中町二丁目,医療法人社団　東京白報会　みたか在宅診療所,499,exact
西東京市,中町三丁目,西東京市,中町三丁目,わこう在宅診療所,1161,exact
西東京市,中町四丁目,西東京市,中町四丁目,医療法人社団　健育会　ねりま健育会病院,302,exact
西東京市,中町五丁目,西東京市,中町五丁目,医療法人社団　花みずき会　保谷厚生病院,650,exact
西東京市,中町六丁目,西東京市,中町六丁目,医療法人社団　東京白報会　みたか在宅診療所,535,exact
西東京市,東町一丁目,西東京市,東町一丁目,国立研究開発法人　国立精神・神経医療研究センター病院,189,exact
西東京市,東町二丁目,西東京市,東町二丁目,順天堂大学医学部附属練馬病院,594,exact
西東京市,東町三丁目,西東京市,東町三丁目,佐々総合病院,496,exact
西東京市,東町四丁目,西東京市,東町四丁目,順天堂大学医学部附属練馬病院,1017,exact
西東京市,東町五丁目,西東京市,東町五丁目,順天堂大学医学部附属練馬病院,199,exact
西東京市,東町六丁目,西東京市,東町六丁目,医療法人社団　東光会　西東京中央総合病院,526,exact
西東京市,泉町一丁目,西東京市,泉町一丁目,佐々総合病院,1062,exact
西東京市,泉町二丁目,西東京市,泉町二丁目,佐々総合病院,1324,exact
西東京市,泉町三丁目,西東京市,泉町三丁目,東京都臨時医療施設（国立病院機構東京病院）,578,exact
西東京市,泉町四丁目,西東京市,泉町四丁目,医療法人財団　緑秀会　田無病院,405,exact
西東京市,泉町五丁目,西東京市,泉町五丁目,佐々総合病院,770,exact
西東京市,泉町六丁目,西東京市,泉町六丁目,順天堂大学医学部附属練馬病院,1203,exact
西東京市,住吉町一丁目,西東京市,住吉町一丁目,医療法人社団　東光会　西東京中央総合病院,1089,exact
西東京市,住吉町二丁目,西東京市,住吉町二丁目,医療法人財団　緑秀会　田無病院,197,exact
西東京市,住吉町三丁目,西東京市,住吉町三丁目,医療法人財団　緑秀会　田無病院,734,exact
西東京市,住吉町四丁目,西東京市,住吉町四丁目,武蔵野赤十字病院,537,exact
西東京市,住吉町五丁目,西東京市,住吉町五丁目,佐々総合病院,235,exact
西東京市,住吉町六丁目,西東京市,住吉町六丁目,医療法人社団　薫風会　山田病院,517,exact
西東京市,ひばりが丘一丁目,西東京市,ひばりが丘一丁目,佐々総合病院,595,exact
西東京市,ひばりが丘二丁目,西東京市,ひばりが丘二丁目,医療法人財団　緑秀会　田無病院,1172,exact
西東京市,ひばりが丘三丁目,西東京市,ひばりが丘三丁目,医療法人財団　緑秀会　田無病院,2717,exact
西東京市,ひばりが丘四丁目,西東京市,ひばりが丘四丁目,医療法人社団　東光会　西東京中央総合病院,944,exact
西東京市,ひばりが丘北一丁目,西東京市,ひばりが丘北一丁目,医療法人社団　花みずき会　保谷厚生病院,355,exact
西東京市,ひばりが丘北二丁目,西東京市,ひばりが丘北二丁目,順天堂大学医学部附属練馬病院,414,exact
西東京市,ひばりが丘北三丁目,西東京市,ひばりが丘北三丁目,医療法人社団　花みずき会　保谷厚生病院,571,exact
西東京市,ひばりが丘北四丁目,西東京市,ひばりが丘北四丁目,医療法人社団　じうんどう　慈雲堂病院,441,exact
西東京市,栄町一丁目,西東京市,栄町一丁目,医療法人社団　花みずき会　保谷厚生病院,1346,exact
西東京市,栄町二丁目,西東京市,栄町二丁目,医療法人社団　花みずき会　保谷厚生病院,507,exact
西東京市,栄町三丁目,西東京市,栄町三丁目,黒目川診療所西東京,512,exact
西東京市,北町一丁目,西東京市,北町一丁目,杏林大学医学部付属病院,347,exact
西東京市,北町二丁目,西東京市,北町二丁目,医療法人社団　花みずき会　保谷厚生病院,841,exact
西東京市,北町三丁目,西東京市,北町三丁目,順天堂大学医学部附属練馬病院,715,exact
西東京市,北町四丁目,西東京市,北町四丁目,順天堂大学医学部附属練馬病院,321,exact
西東京市,北町五丁目,西東京市,北町五丁目,医療法人社団　花みずき会　保谷厚生病院,734,exact
西東京市,北町六丁目,西東京市,北町六丁目,医療法人社団　花みずき会　保谷厚生病院,154,exact
西東京市,下保谷一丁目,西東京市,下保谷一丁目,医療法人社団　久保田産婦人科病院,355,exact
西東京市,下保谷二丁目,西東京市,下保谷二丁目,順天堂大学医学部附属練馬病院,844,exact
西東京市,下保谷三丁目,西東京市,下保谷三丁目,順天堂大学医学部附属練馬病院,633,exact
西東京市,下保谷四丁目,西東京市,下保谷四丁目,順天堂大学医学部附属練馬病院,521,exact
西東京市,下保谷五丁目,西東京市,下保谷五丁目,医療法人社団　花みずき会　保谷厚生病院,1121,exact
西東京市,田無町一丁目,西東京市,田無町一丁目,佐々総合病院,984,exact
西東京市,田無町二丁目,西東京市,田無町二丁目,佐々総合病院,1693,exact
西東京市,田無町三丁目,西東京市,田無町三丁目,佐々総合病院,2160,exact
西東京市,田無町四丁目,西東京市,田無町四丁目,佐々総合病院,3870,exact
西東京市,田無町五丁目,西東京市,田無町五丁目,佐々総合病院,5914,exact
西東京市,田無町六丁目,西東京市,田無町六丁目,医療法人社団　東光会　西東京中央総合病院,2477,exact
西東京市,田無町七丁目,西東京市,田無町七丁目,佐々総合病院,6373,exact
西東京市,南町一丁目,西東京市,南町一丁目,佐々総合病院,1102,exact
西東京市,南町二丁目,西東京市,南町二丁目,医療法人社団　薫風会　山田病院,1721,exact
西東京市,南町三丁目,西東京市,南町三丁目,医療法人社団　薫風会　山田病院,6086,exact
西東京市,南町四丁目,西東京市,南町四丁目,医療法人社団　薫風会　山田病院,3608,exact
西東京市,南町五丁目,西東京市,南町五丁目,医療法人社団　東光会　西東京中央総合病院,923,exact
西東京市,南町六丁目,西東京市,南町六丁目,医療法人社団　東光会　西東京中央総合病院,2100,exact
西東京市,西原町一丁目,西東京市,西原町一丁目,医療法人社団　山本・前田記念会　前田病院,344,exact
西東京市,西原町二丁目,西東京市,西原町二丁目,佐々総合病院,1219,exact
西東京市,西原町三丁目,西東京市,西原町三丁目,佐々総合病院,2128,exact
西東京市,西原町四丁目,西東京市,西原町四丁目,佐々総合病院,2962,exact
西東京市,西原町五丁目,西東京市,西原町五丁目,社会福祉法人　浴光会　国分寺病院,1121,exact
西東京市,緑町一丁目,西東京市,緑町一丁目,佐々総合病院,1718,exact
西東京市,緑町二丁目,西東京市,緑町二丁目,佐々総合病院,1501,exact
西東京市,緑町三丁目,西東京市,緑町三丁目,医療法人財団　緑秀会　田無病院,1992,exact
西東京市,谷戸町一丁目,西東京市,谷戸町一丁目,医療法人財団　緑秀会　田無病院,4558,exact
西東京市,谷戸町二丁目,西東京市,谷戸町二丁目,医療法人財団　緑秀会　田無病院,7756,exact
西東京市,谷戸町三丁目,西東京市,谷戸町三丁目,佐々総合病院,1487,exact
西東京市,北原町一丁目,西東京市,北原町一丁目,佐々総合病院,2158,exact
西東京市,北原町二丁目,西東京市,北原町二丁目,佐々総合病院,1022,exact
西東京市,北原町三丁目,西東京市,北原町三丁目,医療法人財団　緑秀会　田無病院,635,exact
西東京市,向台町一丁目,西東京市,向台町一丁目,医療法人社団　薫風会　山田病院,1876,exact
西東京市,向台町二丁目,西東京市,向台町二丁目,医療法人社団　薫風会　山田病院,1833,exact
西東京市,向台町三丁目,西東京市,向台町三丁目,医療法人　徳洲会　武蔵野徳洲会病院,10373,exact
西東京市,向台町四丁目,西東京市,向台町四丁目,医療法人　徳洲会　武蔵野徳洲会病院,11717,exact
西東京市,向台町五丁目,西東京市,向台町五丁目,医療法人　徳洲会　武蔵野徳洲会病院,1490,exact
西東京市,向台町六丁目,西東京市,向台町六丁目,医療法人　徳洲会　武蔵野徳洲会病院,2146,exact
西東京市,芝久保町一丁目,西東京市,芝久保町一丁目,医療法人社団　東光会　西東京中央総合病院,3342,exact
西東京市,芝久保町二丁目,西東京市,芝久保町二丁目,医療法人社団　東光会　西東京中央総合病院,4642,exact
西東京市,芝久保町三丁目,西東京市,芝久保町三丁目,佐々総合病院,4507,exact
西東京市,芝久保町四丁目,西東京市,芝久保町四丁目,佐々総合病院,5719,exact
西東京市,芝久保町五丁目,西東京市,芝久保町五丁目,佐々総合病院,3144,exact
