town,town_norm,CITY_NAME_from_master,S_NAME_from_master,LON,LAT,dist_km,total_87,さくらコート青葉町診療所,たけうち診療所,みその診療所,みやまえ病院（旧寺田病院）,むさし小金井診療所,やさか記念病院,やまと苑診療所,わこう在宅診療所,一般社団法人　小平市医師会　応急診療所,一般財団法人　天誠会　武蔵境病院,三多摩医療生活協同組合　国分寺診療所,三鷹市医師会　休日・小児平日準夜間診療所,上井草在宅支援診療所,上井草診療所,下井草診療所,久我山おおすぎ診療所,佐々総合病院,佐藤神経内科診療所,保養会　竹丘病院,八幡診療所,公益財団法人　井之頭病院,公益財団法人　榊原記念財団　附属　榊原記念病院,公益財団法人　武蔵野健康づくり事業団　付属診療所,公益財団法人　結核予防会　複十字病院,公立昭和病院,共立診療所,前原診療所,北多摩中央医療生活協同組合　みなみうら生協診療所,北多摩生協診療所,医療法人　啓仁会　森本病院,医療法人　徳洲会　武蔵野徳洲会病院,医療法人　泰一会　多摩北整形外科病院,医療法人社団 成宗診療所,医療法人社団　じうんどう　慈雲堂病院,医療法人社団　はなぶさ会　島村記念病院,医療法人社団　ゆうの会　むさしの共立診療所,医療法人社団　久保田産婦人科病院,医療法人社団　佑友会　ひばりケ丘診療所,医療法人社団　健智会　さいわい町診療所,医療法人社団　健育会　ねりま健育会病院,医療法人社団　千秋会　田中脳神経外科病院,医療法人社団　啓医会　国分寺内科中央病院,医療法人社団　大坪会　北多摩病院,医療法人社団　大慈会　慈秀病院,医療法人社団　大日会　小金井太陽病院,医療法人社団　太樹会　鈴の木台診療所,医療法人社団　好仁会　滝山病院,医療法人社団　實理会　東京国際大堀病院,医療法人社団　山本・前田記念会　前田病院,医療法人社団　岸清会　清瀬下宿中央診療所,医療法人社団　市毛整形外科診療所,医療法人社団　幸悠会　逸見病院,医療法人社団　康野診療所,医療法人社団　弘善会　清瀬富士見病院,医療法人社団　恵友会　三恵病院,医療法人社団　慈誠会　慈誠会・練馬高野台病院,医療法人社団　成友会　小森病院,医療法人社団　新新会　多摩あおば病院,医療法人社団　杏順会　越川病院,医療法人社団　東京白報会　みたか在宅診療所,医療法人社団　東仁会　吉祥寺あさひ病院,医療法人社団　東光会　西東京中央総合病院,医療法人社団　東山会　調布東山病院,医療法人社団　桐光会　調布病院,医療法人社団　欣助会　吉祥寺病院,医療法人社団　武蔵野会　一橋病院,医療法人社団　武蔵野会　小平中央リハビリテーション病院,医療法人社団　永寿会　ふれあい診療所,医療法人社団　永寿会　三鷹中央病院,医療法人社団　碧水会　長谷川病院,医療法人社団　福仁会　国分寺南町診療所,医療法人社団　純正会　東大泉病院,医療法人社団　総合会　武蔵野中央病院,医療法人社団　翠会　陽和病院,医療法人社団　良江会　久留米ヶ丘病院,医療法人社団　花みずき会　保谷厚生病院,医療法人社団　薫風会　山田病院,医療法人社団　藤啓会　北町診療所,医療法人社団　親和会　杉並病院,医療法人社団　遼山会　関町病院,医療法人社団　陽和会　にしくぼ診療所,医療法人社団　雄心会　山崎病院,医療法人社団　雅会　山本病院,医療法人社団　飯野病院,医療法人社団　馨風会　徳島診療所,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,医療法人財団　きよせ旭が丘記念病院,医療法人財団　アドベンチスト会　東京衛生アドベンチスト病院,医療法人財団　慈生会　野村病院,医療法人財団　緑秀会　田無病院,医療法人財団　美生会　小金井病院,医療法人財団　荻窪病院,医療法人財団　西武中央病院,医療法人財団　赤光会　斎藤病院,南しばくぼ診療所,吉方病院,吉祥寺こころの診療所,吉祥寺南町診療所,和光リハビリテーション病院,和光内科外科診療所,国立研究開発法人　国立精神・神経医療研究センター病院,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,城西病院,堀ノ内病院,境南耳鼻咽喉科診療所,大泉生協病院,大泉病院,天沼診療所,学園診療所,富士見台診療所,富士見通り診療所,小野診療所,小金井リハビリテーション病院,山中病院,市毛診療所 東京都練馬区,恩多町診療所,愛の泉診療所,所沢秋津診療所,救世軍　清瀬病院,本町診療所,杉並リハビリテーション病院,杉並区休日等夜間急病診療所,杏林大学医学部付属病院,東久留米なごみ内科診療所,東久留米市休日診療所,東京衛生アドベンチスト病院附属めぐみクリニック,東京都　東村山福祉園診療所,東京都清瀬喜望園診療所,東京都臨時医療施設（国立病院機構東京病院）,東村山市休日準夜応急診療所,東村山診療所,柳橋診療所 西東京市,栄光会第一診療所,桃井診療所,武蔵境病院付属あんずクリニック,武蔵野みどり診療所,武蔵野会　新座病院,武蔵野赤十字病院,武蔵野陽和会病院,河北前田病院,河北総合病院 分院,清瀬療護園診療所,清瀬診療所,片山診療所,牟礼高山診療所,石神井診療所,社会医療法人社団　愛有会　久米川病院,社会福祉法人　上宮会　清瀬リハビリテーション病院,社会福祉法人　信愛報恩会　信愛病院,社会福祉法人　多摩済生医療団　多摩済生病院,社会福祉法人　慈生会　ベトレヘムの園病院,社会福祉法人　村山苑　ハトホーム診療所,社会福祉法人　東京弘済園　弘済園診療所,社会福祉法人　浴光会　国分寺病院,社会福祉法人　白十字会　東京白十字病院,社会福祉法人　聖ヨハネ会　桜町病院,緑成会病院,緑風荘病院,練馬区石神井休日急患診療所,美穂診療所,薬師堂診療所・乳腺外科,藤村病院,西東京市休日診療所,西荻窪診療所,調布市休日夜間急患診療所,調布診療所,阿佐ヶ谷すずき診療所,静風荘病院,順天堂大学医学部附属練馬病院,髙田整形外科病院,黒目川診療所,黒目川診療所西東京
杉並区阿佐谷南二丁目,杉並区阿佐谷南二丁目,杉並区,阿佐谷南二丁目,139.64126837476906,35.70388394828182,9.688370067470032,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,180,0,0,233,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,52,0,0,0,114,0,0,0,146,0,0,0,0,82,0,0,0,0,0,225,0,0,0,0,68,0,0,0,0,75,0,50,0,0,0,0,0,0,299,0,0,186,57,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,344,0,0,0,0,1037,0,47,0,0,0
杉並区阿佐谷南三丁目,杉並区阿佐谷南三丁目,杉並区,阿佐谷南三丁目,139.63235029274475,35.70297932671229,8.955801589379853,7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,77,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,315,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,162,0,0,96,313,0,171,0,0,45,0,0,0,77,0,407,0,0,0,0,317,0,0,0,0,0,150,130,0,0,0,0,0,0,147,333,0,0,353,0,0,0,0,0,0,0,45,0,0,0,0,0,90,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,387,0,0,0,0,1190,0,0,0,0,0
杉並区阿佐谷北一丁目,杉並区阿佐谷北一丁目,杉並区,阿佐谷北一丁目,139.6378799338489,35.707507391289504,9.281024986916808,11256,0,0,0,59,0,0,57,0,0,70,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,58,0,0,0,474,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,113,7630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,0,0,341,0,0,0,0,0
杉並区阿佐谷北二丁目,杉並区阿佐谷北二丁目,杉並区,阿佐谷北二丁目,139.63297409407906,35.706221264243176,8.896071176197994,7299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,160,0,0,0,0,129,0,0,0,0,0,0,0,0,78,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1175,0,0,0,0,564,0,181,0,0,0
杉並区阿佐谷北三丁目,杉並区阿佐谷北三丁目,杉並区,阿佐谷北三丁目,139.6320166896925,35.71006694693515,8.695851083395654,11212,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,646,0,0,0,60,0,0,0,0,57,0,0,0,0,0,258,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,300,351,137,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,785,0,275,0,0,0
杉並区阿佐谷北四丁目,杉並区阿佐谷北四丁目,杉並区,阿佐谷北四丁目,139.6362488881348,35.71186015539674,9.019901352451377,15681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,70,129,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,410,0,0,0,0,0,161,0,0,0,0,87,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,75,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,130,0,1248,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8195,0,0,0,0,639,0,356,0,0,0
杉並区阿佐谷北五丁目,杉並区阿佐谷北五丁目,杉並区,阿佐谷北五丁目,139.64085771410754,35.70985278565085,9.475930871586876,7241,0,0,0,0,0,0,0,0,0,0,0,0,0,56,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,63,59,0,0,0,114,0,0,0,0,0,0,0,107,0,0,0,0,0,438,4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,429,0,0,0,0,0
杉並区阿佐谷北六丁目,杉並区阿佐谷北六丁目,杉並区,阿佐谷北六丁目,139.63853813087707,35.7143789441813,9.165033746841521,9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,124,0,0,0,0,0,0,173,0,365,0,0,0,214,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,135,0,75,0,0,0,0,0,70,119,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,740,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,3630,0,0,0,0,372,0,59,0,0,0
杉並区天沼一丁目,杉並区天沼一丁目,杉並区,天沼一丁目,139.62826368525404,35.70795134492403,8.433153035265821,7789,0,0,0,0,0,0,0,0,0,0,0,0,0,47,48,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,1247,0,0,0,115,0,0,0,0,154,0,0,0,0,0,204,0,0,0,0,862,0,0,0,0,177,97,0,0,0,0,0,0,170,756,41,0,0,387,0,0,0,0,0,0,0,46,0,0,0,0,0,230,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,440,0,260,0,0,0
杉並区天沼二丁目,杉並区天沼二丁目,杉並区,天沼二丁目,139.62481095759495,35.70830873894837,8.12333877841014,11840,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,2556,0,0,0,557,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,3202,0,0,0,0,75,167,92,0,0,0,0,0,73,852,224,0,0,1086,0,0,0,0,0,0,0,0,71,0,0,0,0,512,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,77,0,0,0,0,0
杉並区天沼三丁目,杉並区天沼三丁目,杉並区,天沼三丁目,139.62019895226265,35.70790911745729,7.74017288318742,24044,0,0,0,58,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,117,54,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,291,0,6699,0,0,0,112,0,0,0,0,0,0,0,0,0,49,1799,0,0,0,0,9917,0,0,0,0,129,0,232,0,0,0,0,0,152,922,116,0,0,1923,0,0,0,0,0,0,0,0,0,0,0,176,0,116,281,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,61,0,0,0,0,85,0,0,0,0,0
杉並区本天沼一丁目,杉並区本天沼一丁目,杉並区,本天沼一丁目,139.63121954237567,35.71360516137879,8.534610191781406,10952,0,0,294,0,0,0,0,0,88,0,0,0,0,179,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,673,0,0,0,184,0,0,0,0,210,0,0,0,0,0,166,0,0,0,71,1099,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367,0,0,0,0,205,0,158,0,0,0
杉並区本天沼二丁目,杉並区本天沼二丁目,杉並区,本天沼二丁目,139.6261461705262,35.71400852549334,8.077589216929324,10398,0,0,0,0,0,0,0,0,0,0,0,0,75,180,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,79,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,1819,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,1126,0,0,0,0,58,49,0,0,0,0,0,0,0,597,0,55,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,886,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238,0,0,0,0,260,0,134,0,0,0
杉並区本天沼三丁目,杉並区本天沼三丁目,杉並区,本天沼三丁目,139.62204644193613,35.714225031035696,7.711279022893997,17773,0,0,0,76,0,0,0,0,0,0,0,0,0,0,108,0,74,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,155,0,4140,0,0,0,488,0,0,0,0,0,0,0,0,266,0,423,0,0,0,0,6737,0,0,0,0,81,96,74,0,0,0,0,0,82,445,83,0,0,840,0,0,0,0,0,0,0,167,0,0,0,0,0,795,801,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,487,0,0,0,0,498,0,334,0,0,0
杉並区成田西二丁目,杉並区成田西二丁目,杉並区,成田西二丁目,139.6270136815539,35.689099079209726,9.159094037898724,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,84,154,0,0,0,0,0,0,0,169,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杉並区成田西三丁目,杉並区成田西三丁目,杉並区,成田西三丁目,139.62914404147986,35.692308857790664,9.158957863719879,2498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,263,0,61,0,0,0,238,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,174,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0
杉並区成田西四丁目,杉並区成田西四丁目,杉並区,成田西四丁目,139.62922379161637,35.694402612376166,9.061837498102818,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,54,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,116,119,0,0,112,0,0,0,0,0,0,0,60,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,113,0,0,0,0,0
杉並区成田東三丁目,杉並区成田東三丁目,杉並区,成田東三丁目,139.63732378868266,35.693830098406195,9.751819959528104,9115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,374,0,0,0,460,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,339,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,0,0,0,0,0
杉並区成田東四丁目,杉並区成田東四丁目,杉並区,成田東四丁目,139.63583154306542,35.6968461410515,9.494645119545885,12981,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,90,0,0,55,0,63,0,0,3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,255,0,127,0,0,0,132,0,0,0,0,58,0,0,0,0,0,58,0,0,0,0,90,0,0,0,0,0,158,0,0,0,0,0,0,0,420,222,0,0,143,0,0,170,0,0,0,0,0,54,0,0,0,0,54,1467,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,5192,0,142,0,0,0
杉並区成田東五丁目,杉並区成田東五丁目,杉並区,成田東五丁目,139.6307793046813,35.699363869223376,8.966087659391459,6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,0,1099,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,138,0,265,0,0,0,214,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,224,0,0,0,0,69,0,0,0,0,0,0,0,0,350,137,0,0,162,0,0,67,0,0,0,0,0,0,0,0,0,0,0,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,766,0,412,0,0,0
杉並区荻窪一丁目,杉並区荻窪一丁目,杉並区,荻窪一丁目,139.62241910218629,35.69352422535484,8.55811528838183,10301,0,0,0,53,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,386,0,143,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,116,0,0,53,705,0,0,0,0,232,0,0,0,0,0,806,0,0,0,0,337,0,0,0,0,161,1309,0,0,0,0,0,0,58,1672,592,0,0,285,0,0,0,0,0,0,0,829,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,53,0,0,168,0,247,0,0,0
杉並区荻窪二丁目,杉並区荻窪二丁目,杉並区,荻窪二丁目,139.62065432891316,35.69720704492308,8.229525725893525,7245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,454,0,0,0,91,0,0,0,0,94,0,0,0,0,0,764,0,0,0,0,515,0,0,0,0,301,349,0,0,0,0,0,0,0,2829,0,0,0,543,0,0,0,0,0,0,0,411,60,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,50,0,0,0,0,0
杉並区荻窪三丁目,杉並区荻窪三丁目,杉並区,荻窪三丁目,139.62602557189345,35.69915501942471,8.579315050810285,16935,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,381,0,0,0,0,0,0,75,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,362,106,0,0,251,0,0,0,0,0,149,0,307,0,0,0,0,0,78,0,0,0,0,0,0,90,0,744,0,1724,0,0,0,910,0,0,0,0,247,0,0,0,162,0,660,0,0,0,0,181,0,0,0,0,87,0,0,0,0,0,0,0,141,3980,0,0,0,793,0,0,0,0,0,0,0,321,80,0,0,0,0,95,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,162,0,0,0,0,1252,0,0,0,0,0
杉並区荻窪四丁目,杉並区荻窪四丁目,杉並区,荻窪四丁目,139.6217762166948,35.70156632686697,8.121211018098618,10848,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,63,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,497,180,0,0,1204,0,0,0,0,0,0,60,0,0,0,536,0,0,0,0,196,0,0,0,0,335,174,0,0,0,0,0,0,55,4249,403,0,0,390,0,0,0,0,0,0,0,245,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,779,0,111,0,0,0
杉並区荻窪五丁目,杉並区荻窪五丁目,杉並区,荻窪五丁目,139.61897377760872,35.702917658049934,7.8298519510033175,13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,553,0,983,0,0,0,70,0,0,0,0,126,0,0,0,212,0,593,108,0,0,0,303,0,0,0,0,0,64,75,0,0,0,0,0,0,5513,841,0,0,265,0,0,0,109,0,0,0,1871,0,0,0,142,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,360,0,0,0,0,0
杉並区南荻窪一丁目,杉並区南荻窪一丁目,杉並区,南荻窪一丁目,139.6151888008789,35.69628699357155,7.837542857237575,9646,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,521,0,0,0,368,0,0,0,0,173,0,0,0,213,0,629,0,0,0,0,255,0,0,0,0,83,1983,165,0,0,0,0,0,223,2474,439,0,0,879,0,0,0,0,0,0,0,263,0,0,78,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
杉並区南荻窪二丁目,杉並区南荻窪二丁目,杉並区,南荻窪二丁目,139.61001981147757,35.69898122446431,7.284589375066106,9077,0,147,0,81,0,0,0,0,0,0,0,76,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,77,0,699,0,435,96,0,0,478,0,0,0,0,183,0,0,0,0,0,76,0,0,0,0,491,0,0,0,0,144,1317,68,0,0,0,0,0,333,1369,157,0,0,361,0,0,0,0,0,0,0,176,0,0,0,0,0,73,450,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,67,0,0,0
