TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いび漢方クリニック,おおのクリニック,たしろクリニック,のだ医院,ふじい内科クリニック,まつながファミリークリニック,むらせファミリークリニック,ゆり形成内科整形おおの,クリニック ラポール,クリニックIB(アイビー),下野内科,今村医院,医療法人社団橘会 新生病院,国枝医院,大久保医院,小林医院,小森内科クリニック,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 揖斐厚生病院,揖斐川町久瀬診療所,揖斐川町春日診療所,田中医院,神田外科医院,谷汲中央診療所,野原クリニック,高田医院,黒川胃腸科外科クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21381011000,神戸町,大字川西,神戸町,大字川西,神戸町大字川西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,632.0,136.60498485287758,35.41358221198886,12.210652422534773,2121.0,神戸町大字川西,神戸町川西,code_in_car30
21401030000,揖斐川町,谷汲大洞,揖斐川町,谷汲大洞,揖斐川町谷汲大洞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61495342484156,35.505157232116126,12.231846017494597,772.0,揖斐川町谷汲大洞,揖斐川町谷汲大洞,code_in_car30
21381001015,神戸町,大字神戸あさひ町,神戸町,大字神戸あさひ町,神戸町大字神戸あさひ町,岐阜県,神戸町,大字神戸,あさひ町,神戸町大字神戸あさひ町,21381.0,1015.0,4.0,182.0,9.0,14.0,20.0,9.0,8.0,5.0,11.0,5.0,23.0,12.0,13.0,14.0,6.0,12.0,8.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60913549917302,35.41891255339042,12.264011650738997,51.0,神戸町大字神戸あさひ町,神戸町神戸あさひ町,code_in_car30
21403005000,大野町,大字麻生,大野町,大字麻生,大野町大字麻生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.62335705205317,35.463839357445956,12.281184636412917,65.0,大野町大字麻生,大野町麻生,code_in_car30
21381001008,神戸町,大字神戸栄町,神戸町,大字神戸栄町,神戸町大字神戸栄町,岐阜県,神戸町,大字神戸,栄町,神戸町大字神戸栄町,21381.0,1008.0,4.0,1197.0,40.0,60.0,65.0,96.0,85.0,79.0,77.0,56.0,75.0,118.0,73.0,65.0,63.0,48.0,72.0,49.0,42.0,17.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,4.0,4.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,61.0,46.0,719.0,0.0,0.0,0.0,0.0,148.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,136.6120860727455,35.42355378851579,12.287726220516463,1353.0,神戸町大字神戸栄町,神戸町神戸栄町,code_in_car30
21403024000,大野町,大字五之里,大野町,大字五之里,大野町大字五之里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,136.62137749155693,35.447195409739685,12.31200015871418,589.0,大野町大字五之里,大野町五之里,code_in_car30
21202183001,大垣市,赤坂新町一丁目,大垣市,赤坂新町一丁目,大垣市赤坂新町一丁目,岐阜県,大垣市,赤坂新町,一丁目,大垣市赤坂新町一丁目,21202.0,183001.0,4.0,158.0,4.0,3.0,5.0,11.0,12.0,4.0,5.0,6.0,7.0,12.0,20.0,8.0,7.0,15.0,13.0,6.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.58817092622186,35.39295419129171,12.332069382140583,0.0,大垣市赤坂新町一丁目,大垣市赤坂新町一丁目,code_in_car30
21381001007,神戸町,大字神戸下新町,神戸町,大字神戸下新町,神戸町大字神戸下新町,岐阜県,神戸町,大字神戸,下新町,神戸町大字神戸下新町,21381.0,1007.0,4.0,476.0,22.0,18.0,25.0,22.0,19.0,27.0,27.0,28.0,27.0,42.0,39.0,24.0,16.0,32.0,31.0,33.0,23.0,15.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,49.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.608787196699,35.41641806409912,12.361875613836983,531.0,神戸町大字神戸下新町,神戸町神戸下新町,code_in_car30
21403025000,大野町,大字南方,大野町,大字南方,大野町大字南方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.62298431613732,35.452167565161005,12.364377860391084,69.0,大野町大字南方,大野町南方,code_in_car30
21403009000,大野町,大字大野,大野町,大字大野,大野町大字大野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,139.0,94.0,0.0,0.0,0.0,0.0,206.0,368.0,0.0,0.0,0.0,137.0,0.0,873.0,0.0,921.0,0.0,0.0,47.0,0.0,0.0,0.0,219.0,0.0,0.0,136.62461496007512,35.470875049525404,12.390686994269048,3004.0,大野町大字大野,大野町大野,code_in_car30
21381016000,神戸町,大字和泉,神戸町,大字和泉,神戸町大字和泉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,95.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,136.59781313792894,35.40121747344447,12.419582067845216,283.0,神戸町大字和泉,神戸町和泉,code_in_car30
21403022000,大野町,大字小衣斐,大野町,大字小衣斐,大野町大字小衣斐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.62477264406422,35.45900666704898,12.440814638508218,235.0,大野町大字小衣斐,大野町小衣斐,code_in_car30
21381001014,神戸町,大字神戸昭和,神戸町,大字神戸昭和,神戸町大字神戸昭和,岐阜県,神戸町,大字神戸,昭和,神戸町大字神戸昭和,21381.0,1014.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61328510411064,35.42166032693471,12.47271732777874,0.0,神戸町大字神戸昭和,神戸町神戸昭和,code_in_car30
21202184000,大垣市,赤坂東町,大垣市,赤坂東町,大垣市赤坂東町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.58687259019777,35.38994677623185,12.475717537374459,0.0,大垣市赤坂東町,大垣市赤坂東町,code_in_car30
21403029000,大野町,大字本庄,大野町,大字本庄,大野町大字本庄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,136.61833873312284,35.432013675524985,12.476057832999622,246.0,大野町大字本庄,大野町本庄,code_in_car30
21403006000,大野町,大字野,大野町,大字野,大野町大字野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,132.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,119.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.62322150054823,35.48889056369655,12.478950027638856,1206.0,大野町大字野,大野町野,code_in_car30
21202183002,大垣市,赤坂新町二丁目,大垣市,赤坂新町二丁目,大垣市赤坂新町二丁目,岐阜県,大垣市,赤坂新町,二丁目,大垣市赤坂新町二丁目,21202.0,183002.0,4.0,394.0,40.0,52.0,47.0,16.0,7.0,11.0,34.0,48.0,48.0,39.0,13.0,7.0,8.0,6.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.59048597979682,35.39292562984117,12.489609100166568,75.0,大垣市赤坂新町二丁目,大垣市赤坂新町二丁目,code_in_car30
21403007000,大野町,大字西方,大野町,大字西方,大野町大字西方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,136.6255947902196,35.4764607912396,12.510844546923451,1172.0,大野町大字西方,大野町西方,code_in_car30
21381001012,神戸町,大字神戸栄町,神戸町,大字神戸栄町,神戸町大字神戸栄町,岐阜県,神戸町,大字神戸,栄町,神戸町大字神戸栄町,21381.0,1012.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61572423911372,35.42523838556759,12.51800230795868,0.0,神戸町大字神戸栄町,神戸町神戸栄町,code_in_car30
21401048000,揖斐川町,樫原,揖斐川町,樫原,揖斐川町樫原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.48885181126704,35.58110834157556,12.58868642968824,0.0,揖斐川町樫原,揖斐川町樫原,code_in_car30
21202183003,大垣市,赤坂新町三丁目,大垣市,赤坂新町三丁目,大垣市赤坂新町三丁目,岐阜県,大垣市,赤坂新町,三丁目,大垣市赤坂新町三丁目,21202.0,183003.0,4.0,71.0,5.0,4.0,8.0,4.0,2.0,0.0,4.0,3.0,6.0,6.0,6.0,2.0,8.0,2.0,5.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.59035481573906,35.391445881550496,12.591327334261926,0.0,大垣市赤坂新町三丁目,大垣市赤坂新町三丁目,code_in_car30
21202183004,大垣市,赤坂新町四丁目,大垣市,赤坂新町四丁目,大垣市赤坂新町四丁目,岐阜県,大垣市,赤坂新町,四丁目,大垣市赤坂新町四丁目,21202.0,183004.0,4.0,133.0,3.0,10.0,11.0,6.0,2.0,9.0,2.0,7.0,8.0,9.0,10.0,10.0,6.0,6.0,7.0,11.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.5896072307648,35.39051093138105,12.61218570940255,0.0,大垣市赤坂新町四丁目,大垣市赤坂新町四丁目,code_in_car30
21202191001,大垣市,枝郷一丁目,大垣市,枝郷一丁目,大垣市枝郷一丁目,岐阜県,大垣市,枝郷,一丁目,大垣市枝郷一丁目,21202.0,191001.0,4.0,58.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,10.0,2.0,4.0,4.0,2.0,11.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,186.0,136.5928629059694,35.393365917632664,12.618558744647293,237.0,大垣市枝郷一丁目,大垣市枝郷一丁目,code_in_car30
21401056000,揖斐川町,西横山,揖斐川町,西横山,揖斐川町西横山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.46110237213549,35.579702228622374,12.665312845739523,0.0,揖斐川町西横山,揖斐川町西横山,code_in_car30
21381001016,神戸町,大字神戸新和,神戸町,大字神戸新和,神戸町大字神戸新和,岐阜県,神戸町,大字神戸,新和,神戸町大字神戸新和,21381.0,1016.0,4.0,380.0,3.0,8.0,9.0,22.0,19.0,27.0,6.0,12.0,32.0,17.0,40.0,25.0,18.0,41.0,40.0,29.0,23.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6148422719587,35.41951065600951,12.700911370865107,164.0,神戸町大字神戸新和,神戸町神戸新和,code_in_car30
21381001013,神戸町,大字神戸起,神戸町,大字神戸起,神戸町大字神戸起,岐阜県,神戸町,大字神戸,起,神戸町大字神戸起,21381.0,1013.0,4.0,88.0,1.0,3.0,6.0,3.0,2.0,2.0,1.0,6.0,5.0,7.0,11.0,6.0,7.0,8.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61625197120432,35.421603669607926,12.720616866030175,376.0,神戸町大字神戸起,神戸町神戸起,code_in_car30
21381005000,神戸町,大字前田,神戸町,大字前田,神戸町大字前田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.60881946712198,35.40733970210136,12.863506678302372,402.0,神戸町大字前田,神戸町前田,code_in_car30
21381004000,神戸町,大字下宮,神戸町,大字下宮,神戸町大字下宮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6136123324516,35.41244111857002,12.955708933205079,504.0,神戸町大字下宮,神戸町下宮,code_in_car30
21381001009,神戸町,大字神戸福井,神戸町,大字神戸福井,神戸町大字神戸福井,岐阜県,神戸町,大字神戸,福井,神戸町大字神戸福井,21381.0,1009.0,4.0,312.0,6.0,11.0,17.0,21.0,9.0,7.0,15.0,10.0,17.0,31.0,18.0,22.0,15.0,28.0,27.0,26.0,16.0,8.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61930983227333,35.419678512238214,13.06095321691882,191.0,神戸町大字神戸福井,神戸町神戸福井,code_in_car30
21403002000,大野町,大字六里,大野町,大字六里,大野町大字六里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,136.63167286501766,35.459233827381,13.061957259395161,152.0,大野町大字六里,大野町六里,code_in_car30
21403027000,大野町,大字上磯,大野町,大字上磯,大野町大字上磯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,133.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6283853959683,35.4405605290104,13.088035028828504,269.0,大野町大字上磯,大野町上磯,code_in_car30
21403008000,大野町,大字桜大門,大野町,大字桜大門,大野町大字桜大門,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,105.0,0.0,297.0,0.0,0.0,140.0,83.0,0.0,0.0,0.0,169.0,0.0,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,75.0,0.0,0.0,136.63318511488356,35.47873701423694,13.21679783087422,2222.0,大野町大字桜大門,大野町桜大門,code_in_car30
21403026000,大野町,大字郡家,大野町,大字郡家,大野町大字郡家,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.63158194433285,35.44579266483647,13.249242936013758,0.0,大野町大字郡家,大野町郡家,code_in_car30
21401032000,揖斐川町,谷汲徳積,揖斐川町,谷汲徳積,揖斐川町谷汲徳積,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,83.0,0.0,0.0,136.61344779412008,35.52926519123889,13.261149181853748,732.0,揖斐川町谷汲徳積,揖斐川町谷汲徳積,code_in_car30
21403028000,大野町,大字下磯,大野町,大字下磯,大野町大字下磯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79.0,787.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.62769999774125,35.43171445862561,13.292304768406506,1040.0,大野町大字下磯,大野町下磯,code_in_car30
21403001000,大野町,大字黒野,大野町,大字黒野,大野町大字黒野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,387.0,115.0,273.0,0.0,46.0,108.0,40.0,0.0,0.0,172.0,295.0,721.0,1824.0,0.0,1907.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,136.63529598638266,35.46718497083239,13.354083390907327,5949.0,大野町大字黒野,大野町黒野,code_in_car30
21381002000,神戸町,大字西座倉,神戸町,大字西座倉,神戸町大字西座倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6260928735691,35.42291364798728,13.485833247226248,0.0,神戸町大字西座倉,神戸町西座倉,code_in_car30
21403004000,大野町,大字下方,大野町,大字下方,大野町大字下方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,288.0,44.0,59.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.63652486415808,35.45154843405248,13.588618483254804,804.0,大野町大字下方,大野町下方,code_in_car30
21403003000,大野町,大字相羽,大野町,大字相羽,大野町大字相羽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,466.0,183.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6373973439804,35.45762465581741,13.593048484215384,963.0,大野町大字相羽,大野町相羽,code_in_car30
21381006001,神戸町,大字瀬古,神戸町,大字瀬古,神戸町大字瀬古,岐阜県,神戸町,大字瀬古,,神戸町大字瀬古,21381.0,6001.0,4.0,484.0,16.0,30.0,21.0,19.0,12.0,9.0,20.0,11.0,42.0,35.0,22.0,29.0,31.0,38.0,52.0,41.0,30.0,16.0,8.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61874996965787,35.4061878402289,13.701950484797553,615.0,神戸町大字瀬古,神戸町瀬古,code_in_car30
21218064030,本巣市,浅木,本巣市,浅木,本巣市浅木,岐阜県,本巣市,浅木,,本巣市浅木,21218.0,64030.0,4.0,136.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,9.0,4.0,6.0,8.0,11.0,12.0,13.0,17.0,18.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,136.6368898639848,35.44362378231852,13.767372153389298,117.0,本巣市浅木,本巣市浅木,code_in_car30
