TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いちいクリニック内科・皮膚科,いとうクリニック,おおはしアイクリニック,ぶんかばしファミリークリニック,今市病院,医療法人 博友会 日光腎クリニック,吉原医院,学校法人獨協学園 獨協医科大学日光医療センター,小沢医院,小泉内科クリニック,小西医院,山﨑内科医院,岡医院,岡村整形外科,川上病院,新沢外科,日光市民病院,日光市立小来川診療所,日光野口病院,木村内科医院,本町内科クリニック,栃木県県西保健所今市支所,森島こどもクリニック,森病院,沼尾医院,熊谷医院,石塚クリニック,荒井腎クリニック,藤原医院,見龍堂クリニックかわせみ,見龍堂医療福祉総合クリニック,阿久津医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
09205100004,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100004.0,4.0,28.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56851294149115,36.58629438707446,9.957409276704023,0.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09206029000,日光市,上鉢石町,日光市,上鉢石町,日光市上鉢石町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.60520386694893,36.75262656412154,9.958913474909775,62.0,日光市上鉢石町,日光市上鉢石町,code_in_car30
09206054002,日光市,清滝二丁目,日光市,清滝二丁目,日光市清滝二丁目,栃木県,日光市,清滝,二丁目,日光市清滝二丁目,9206.0,54002.0,4.0,153.0,2.0,4.0,3.0,1.0,0.0,2.0,3.0,5.0,2.0,10.0,12.0,7.0,11.0,21.0,16.0,17.0,15.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,12.0,37.0,0.0,153.0,0.0,475.0,43.0,0.0,0.0,0.0,271.0,0.0,0.0,39.0,34.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,139.55691070525327,36.73623986135799,9.959866507143682,1610.0,日光市清滝二丁目,日光市清滝二丁目,code_in_car30
09206080000,日光市,文挾町,日光市,文挾町,日光市文挾町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7315046008098,36.64115690232684,9.980128372568558,0.0,日光市文挾町,日光市文挾町,code_in_car30
09206078003,日光市,土沢,日光市,土沢,日光市土沢,栃木県,日光市,土沢,,日光市土沢,9206.0,78003.0,4.0,476.0,23.0,19.0,28.0,33.0,17.0,16.0,21.0,26.0,31.0,36.0,26.0,23.0,24.0,42.0,44.0,28.0,11.0,13.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,75.0,0.0,166.0,37.0,36.0,213.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,296.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,199.0,35.0,0.0,0.0,36.0,155.0,110.0,139.73299477255065,36.687907834872696,10.121338527417796,1938.0,日光市土沢,日光市土沢,code_in_car30
09206054001,日光市,清滝一丁目,日光市,清滝一丁目,日光市清滝一丁目,栃木県,日光市,清滝,一丁目,日光市清滝一丁目,9206.0,54001.0,4.0,101.0,2.0,1.0,0.0,2.0,0.0,1.0,5.0,8.0,8.0,4.0,4.0,3.0,8.0,8.0,18.0,13.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56770612038125,36.74365448250283,10.12867984917897,323.0,日光市清滝一丁目,日光市清滝一丁目,code_in_car30
09206078001,日光市,土沢,日光市,土沢,日光市土沢,栃木県,日光市,土沢,,日光市土沢,9206.0,78001.0,4.0,2733.0,102.0,94.0,96.0,129.0,119.0,122.0,137.0,167.0,177.0,206.0,183.0,182.0,201.0,211.0,198.0,139.0,89.0,50.0,18.0,3.0,0.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,6.0,6.0,8.0,8.0,10.0,13.0,17.0,19.0,16.0,11.0,6.0,2.0,0.0,0.0,148.0,171.0,34.0,424.0,35.0,1355.0,116.0,390.0,4269.0,181.0,0.0,0.0,69.0,35.0,408.0,203.0,252.0,236.0,0.0,0.0,188.0,0.0,76.0,0.0,398.0,0.0,72.0,276.0,0.0,0.0,74.0,129.0,877.0,139.7274055429284,36.701537069140606,10.158640519559654,10268.0,日光市土沢,日光市土沢,code_in_car30
09206040000,日光市,安川町,日光市,安川町,日光市安川町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,0.0,0.0,0.0,31.0,0.0,0.0,94.0,0.0,0.0,73.0,0.0,18.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,139.59818746259785,36.75379659504349,10.20655983489096,781.0,日光市安川町,日光市安川町,code_in_car30
09206052000,日光市,清滝新細尾町,日光市,清滝新細尾町,日光市清滝新細尾町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.54501270611593,36.73145230395284,10.23056637495338,179.0,日光市清滝新細尾町,日光市清滝新細尾町,code_in_car30
09206045000,日光市,花石町,日光市,花石町,日光市花石町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,0.0,166.0,0.0,77.0,0.0,0.0,533.0,0.0,60.0,0.0,0.0,92.0,0.0,0.0,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,426.0,35.0,0.0,30.0,139.58680064433295,36.751754302961764,10.261427118091303,2703.0,日光市花石町,日光市花石町,code_in_car30
09206053000,日光市,清滝町,日光市,清滝町,日光市清滝町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.55498275766647,36.73867305531768,10.27955566039543,0.0,日光市清滝町,日光市清滝町,code_in_car30
09206079002,日光市,瀬尾,日光市,瀬尾,日光市瀬尾,栃木県,日光市,瀬尾,,日光市瀬尾,9206.0,79002.0,4.0,1534.0,57.0,65.0,66.0,79.0,70.0,72.0,78.0,84.0,64.0,128.0,121.0,134.0,109.0,110.0,93.0,86.0,57.0,39.0,19.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,8.0,7.0,9.0,9.0,10.0,7.0,4.0,2.0,0.0,0.0,86.0,210.0,0.0,113.0,0.0,624.0,0.0,0.0,2185.0,0.0,61.0,110.0,0.0,0.0,1129.0,55.0,213.0,939.0,0.0,142.0,1729.0,0.0,194.0,0.0,0.0,0.0,0.0,107.0,0.0,114.0,297.0,159.0,517.0,139.6807011440983,36.7445349067741,10.284520875075104,8898.0,日光市瀬尾,日光市瀬尾,code_in_car30
09206042000,日光市,本町,日光市,本町,日光市本町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,106.0,0.0,244.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.59176518498086,36.753254627106635,10.28973968754747,993.0,日光市本町,日光市本町,code_in_car30
09206064000,日光市,丹勢,日光市,丹勢,日光市丹勢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.56598263376654,36.74477921462955,10.313241971732285,846.0,日光市丹勢,日光市丹勢,code_in_car30
09206071009,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71009.0,4.0,309.0,5.0,8.0,16.0,17.0,10.0,6.0,9.0,12.0,16.0,18.0,18.0,16.0,23.0,36.0,42.0,29.0,19.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,73.0,0.0,235.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,195.0,139.70961591097335,36.72689544894603,10.37285397689488,2254.0,日光市今市,日光市今市,code_in_car30
09206055000,日光市,細尾町,日光市,細尾町,日光市細尾町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,0.0,0.0,0.0,385.0,0.0,0.0,241.0,0.0,207.0,0.0,0.0,0.0,100.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,362.0,0.0,0.0,0.0,139.54317332156694,36.73241652221888,10.420966396683621,3371.0,日光市細尾町,日光市細尾町,code_in_car30
09206046000,日光市,久次良町,日光市,久次良町,日光市久次良町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,0.0,0.0,0.0,175.0,0.0,0.0,675.0,0.0,258.0,0.0,0.0,223.0,473.0,0.0,0.0,1820.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,134.0,139.58047005160032,36.75185884128729,10.465375425995568,4353.0,日光市久次良町,日光市久次良町,code_in_car30
09206071008,日光市,今市,日光市,今市,日光市今市,栃木県,日光市,今市,,日光市今市,9206.0,71008.0,4.0,765.0,27.0,31.0,31.0,28.0,38.0,29.0,33.0,41.0,65.0,45.0,56.0,47.0,56.0,45.0,57.0,39.0,35.0,17.0,13.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,42.0,96.0,0.0,0.0,0.0,318.0,289.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,406.0,35.0,291.0,159.0,0.0,455.0,69.0,0.0,0.0,38.0,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,32.0,139.7110882760253,36.72692245168638,10.472503180633437,3089.0,日光市今市,日光市今市,code_in_car30
09206043000,日光市,山内,日光市,山内,日光市山内,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,139.6003126262978,36.756608351561574,10.472887248791457,862.0,日光市山内,日光市山内,code_in_car30
09206094000,日光市,豊田,日光市,豊田,日光市豊田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.70363326668027,36.73327833868863,10.491238105820065,0.0,日光市豊田,日光市豊田,code_in_car30
09206050000,日光市,清滝丹勢町,日光市,清滝丹勢町,日光市清滝丹勢町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5568193739695,36.74237403466626,10.520294842151753,0.0,日光市清滝丹勢町,日光市清滝丹勢町,code_in_car30
09205100003,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100003.0,4.0,27.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.57954848789058,36.57637711590122,10.526670282935767,0.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09206047000,日光市,清滝安良沢町,日光市,清滝安良沢町,日光市清滝安良沢町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.0,0.0,107.0,0.0,232.0,50.0,0.0,189.0,0.0,56.0,0.0,0.0,0.0,365.0,0.0,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,204.0,139.56999097888365,36.74934465011298,10.591470222305722,3290.0,日光市清滝安良沢町,日光市清滝安良沢町,code_in_car30
09206112003,日光市,木和田島,日光市,木和田島,日光市木和田島,栃木県,日光市,木和田島,,日光市木和田島,9206.0,112003.0,4.0,1747.0,72.0,66.0,74.0,73.0,76.0,93.0,90.0,101.0,115.0,124.0,117.0,88.0,100.0,146.0,173.0,111.0,54.0,42.0,23.0,7.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,12.0,16.0,12.0,6.0,5.0,2.0,1.0,0.0,101.0,0.0,0.0,107.0,0.0,1546.0,187.0,57.0,3255.0,0.0,0.0,0.0,0.0,0.0,1337.0,0.0,0.0,366.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,130.0,352.0,222.0,70.0,0.0,55.0,344.0,358.0,139.73945149068712,36.685454514814104,10.61471141514973,8444.0,日光市木和田島,日光市木和田島,code_in_car30
09206104001,日光市,森友,日光市,森友,日光市森友,栃木県,日光市,森友,,日光市森友,9206.0,104001.0,4.0,3464.0,128.0,160.0,144.0,121.0,156.0,178.0,202.0,214.0,226.0,262.0,234.0,229.0,189.0,223.0,258.0,208.0,163.0,80.0,33.0,9.0,1.0,5.0,8.0,5.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,10.0,13.0,12.0,18.0,24.0,23.0,20.0,9.0,3.0,1.0,0.0,194.0,121.0,0.0,216.0,0.0,1987.0,572.0,443.0,4944.0,0.0,0.0,0.0,59.0,0.0,2016.0,257.0,452.0,623.0,0.0,194.0,0.0,0.0,57.0,0.0,415.0,0.0,0.0,2796.0,0.0,0.0,120.0,307.0,1429.0,139.72359720389875,36.716296561156966,10.644137320260178,17008.0,日光市森友,日光市森友,code_in_car30
09205053000,鹿沼市,下沢,鹿沼市,下沢,鹿沼市下沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6939734488556,36.5856883214014,10.770155970474335,518.0,鹿沼市下沢,鹿沼市下沢,code_in_car30
09206095000,日光市,倉ケ崎新田,日光市,倉ケ崎新田,日光市倉ケ崎新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.70225253848014,36.73946896023926,10.925005190328655,0.0,日光市倉ケ崎新田,日光市倉ケ崎新田,code_in_car30
09206044000,日光市,萩垣面,日光市,萩垣面,日光市萩垣面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,25.0,0.0,47.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,48.0,100.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,139.6044101091643,36.76133688929661,10.926389206360913,597.0,日光市萩垣面,日光市萩垣面,code_in_car30
09206093001,日光市,芹沼,日光市,芹沼,日光市芹沼,栃木県,日光市,芹沼,,日光市芹沼,9206.0,93001.0,4.0,36.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.70422669862643,36.73843200496394,10.952015297088773,0.0,日光市芹沼,日光市芹沼,code_in_car30
09205100007,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.61248154073556,36.566023674137035,10.966777926892814,0.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09206093002,日光市,芹沼,日光市,芹沼,日光市芹沼,栃木県,日光市,芹沼,,日光市芹沼,9206.0,93002.0,4.0,94.0,5.0,0.0,6.0,10.0,2.0,6.0,7.0,9.0,6.0,7.0,5.0,3.0,3.0,7.0,6.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,139.70370993066686,36.73905925814712,10.97450412906223,276.0,日光市芹沼,日光市芹沼,code_in_car30
09205100002,鹿沼市,入粟野,鹿沼市,入粟野,鹿沼市入粟野,栃木県,鹿沼市,入粟野,,鹿沼市入粟野,9205.0,100002.0,4.0,58.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,10.0,8.0,8.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.59808144525476,36.56751772417559,10.992043411223625,0.0,鹿沼市入粟野,鹿沼市入粟野,code_in_car30
09206105002,日光市,荊沢,日光市,荊沢,日光市荊沢,栃木県,日光市,荊沢,,日光市荊沢,9206.0,105002.0,4.0,582.0,17.0,18.0,24.0,22.0,22.0,31.0,42.0,28.0,34.0,41.0,43.0,42.0,31.0,36.0,38.0,47.0,37.0,21.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0,36.0,123.0,0.0,0.0,0.0,161.0,129.0,126.0,260.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0,50.0,59.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,169.0,139.71627170317817,36.72948677160327,11.007532501706784,1907.0,日光市荊沢,日光市荊沢,code_in_car30
09206058000,日光市,所野,日光市,所野,日光市所野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,0.0,136.0,0.0,762.0,166.0,224.0,2436.0,0.0,122.0,83.0,0.0,471.0,687.0,104.0,0.0,1557.0,0.0,360.0,289.0,0.0,37.0,43.0,0.0,39.0,0.0,0.0,0.0,2040.0,187.0,71.0,488.0,139.6240053177611,36.76514442267855,11.217981232321018,10854.0,日光市所野,日光市所野,code_in_car30
09206087000,日光市,岩崎,日光市,岩崎,日光市岩崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.74198285665594,36.63030605913989,11.23283346657028,0.0,日光市岩崎,日光市岩崎,code_in_car30
09206079004,日光市,瀬尾,日光市,瀬尾,日光市瀬尾,栃木県,日光市,瀬尾,,日光市瀬尾,9206.0,79004.0,4.0,54.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,8.0,13.0,8.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.67599048902076,36.75614119675179,11.240955775766754,0.0,日光市瀬尾,日光市瀬尾,code_in_car30
09205052000,鹿沼市,笹原田,鹿沼市,笹原田,鹿沼市笹原田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.71142997380275,36.58926982636924,11.456110094446599,224.0,鹿沼市笹原田,鹿沼市笹原田,code_in_car30
09206104002,日光市,森友,日光市,森友,日光市森友,栃木県,日光市,森友,,日光市森友,9206.0,104002.0,4.0,1904.0,61.0,75.0,78.0,103.0,111.0,119.0,106.0,105.0,128.0,179.0,157.0,150.0,111.0,108.0,132.0,68.0,62.0,27.0,7.0,2.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,7.0,9.0,7.0,9.0,12.0,8.0,7.0,3.0,1.0,0.0,0.0,99.0,113.0,0.0,493.0,0.0,1058.0,500.0,602.0,2516.0,0.0,0.0,0.0,0.0,0.0,1400.0,46.0,362.0,314.0,0.0,0.0,275.0,0.0,121.0,98.0,0.0,0.0,0.0,2509.0,0.0,310.0,30.0,0.0,460.0,139.72914032346074,36.723129986701295,11.4776287363638,11207.0,日光市森友,日光市森友,code_in_car30
