医療機関名,保険区分,都道府県名,市区町村名,所在地,緯度,経度,distance_km,病床数計,診療科目
医療法人社団　かねこ大腸肛門クリニック,医科,東京都,町田市,町田市森野一丁目２５番４号,35.54588,139.44315,22.19963277132955,15,消 外 こう 胃
医療法人財団　敬寿会　相武病院,医科,東京都,八王子市,八王子市戸吹町３２３番地１,35.71101,139.29396,22.201532465771994,326,内 循環器内科 消化器内科 人工透析内科 呼内
大塚内科小児科クリニック,医科,神奈川県,横浜市港北区,横浜市港北区綱島西５－２－１０,35.54387,139.62852,22.204464947821457,0,内 呼内 糖内 アレ 小
古淵アットホームクリニック,医科,神奈川県,相模原市南区,相模原市南区古淵２－３－７　Ｔ＆Ｔ第２ビル１０５号室,35.55622,139.41719,22.207459399209675,0,整外 リハ 内 皮 アレ
社会福祉法人　上宮会　日暮里上宮病院,医科,東京都,荒川区,荒川区東日暮里二丁目２９番８号,35.72868,139.78485,22.210417915958512,81,内 外 整外 リウ
医療法人社団　仁成会　高木病院,医科,東京都,青梅市,青梅市今寺五丁目１８番地１９,35.79367,139.30557,22.21143269295085,180,内 消化器内科 消化器外科 呼内 神内 外 整外 形外 ひ 皮 麻 リウ 放 リハ 脳外 循環器内科 肛門外科
まちだ甲状腺クリニック,医科,東京都,町田市,町田市原町田六丁目１４番１５号　ヴィンテージ５階,35.54473,139.44618,22.212873305420107,0,内 外
町田マリアクリニック,医科,東京都,町田市,町田市原町田六丁目１４番１５号　３階,35.54473,139.44618,22.212873305420107,0,皮 美容皮膚科 形外
原町田皮膚科クリニック,医科,東京都,町田市,町田市原町田六丁目２５番１２号,35.54408,139.44812,22.21458150384764,0,皮膚科 小児皮膚科 美容皮膚科
善平医院,医科,東京都,台東区,台東区東上野六丁目２番１３号,35.71163,139.78386,22.214854029649768,0,内 小
医療法人社団　聡生会　阪クリニック,医科,神奈川県,相模原市南区,相模原市南区古淵２－１７－３渋谷ビル２・３・４Ｆ,35.55508,139.41951,22.215260026233604,0,内 放 腎内（人透） 循内
種田眼科医院,医科,神奈川県,相模原市中央区,相模原市中央区矢部３－１－１１,35.57352,139.38557,22.215936218076298,0,眼
そばにクリニック大井町,医科,東京都,品川区,品川区大井一丁目２２番５号　八木ビル６階,35.60678,139.73262,22.216865493001272,0,精 心内
根岸眼科クリニック,医科,東京都,台東区,台東区根岸四丁目１番２５号　鶯谷富士パーム１階,35.72422,139.78484,22.218378635029094,0,眼
町田産婦人科　菜の花クリニック,医科,東京都,町田市,町田市南成瀬七丁目１４番１号,35.53554,139.481,22.22016707910863,19,産 婦 小 歯
ひろいウィメンズクリニック,医科,東京都,町田市,町田市森野一丁目１９番１３号　ＲＩＮＳ　ＢＯＸ　２階・３階,35.54516,139.44464,22.221502335097462,0,婦
本橋医院,医科,埼玉県,さいたま市大宮区,さいたま市大宮区高鼻町３－５－１,35.91626,139.62743,22.223139325920524,0,内 小
中央病理診断科クリニック　日本橋本院,医科,東京都,中央区,中央区日本橋堀留町一丁目１番３号　パインクレストビル５階,35.68705,139.77925,22.223871837707264,0,病理
さくらクリニック,医科,東京都,品川区,品川区西大井四丁目１１番７号,35.59544,139.72096,22.22457473304499,0,耳い 内 ひ
医療法人財団　太光会　柿島医院,医科,東京都,品川区,品川区大井三丁目２１番１０号　パレスハーゼル１階,35.60151,139.72748,22.22466587864933,0,内 循環器内科 ペインクリニック内科
小林医院,医科,神奈川県,川崎市中原区,川崎市中原区北谷町３１,35.56223,139.67293,22.225195086189448,0,内 皮 外
染川医院,医科,東京都,大田区,大田区久が原五丁目１１番１０号,35.57771,139.69847,22.226455306155376,0,内 心内 老年内科 消化器内科 老年精神科
町屋小児科内科医院,医科,東京都,荒川区,荒川区町屋三丁目２２番３号,35.7487,139.78397,22.227761173229336,0,小 内 アレ
尾崎医院,医科,東京都,町田市,町田市原町田四丁目１２番６号,35.54346,139.44963,22.2288535538459,0,産婦
医療法人社団　水野クリニック,医科,東京都,荒川区,荒川区荒川一丁目４９番２号　サクラハイツ２階,35.7345,139.78502,22.23084301678689,0,内 小
医療法人社団　壮俊会　町田駅前内科クリニック,医科,東京都,町田市,町田市森野一丁目３９番１６号　渋谷一樹ビル３階,35.54479,139.44547,22.230956062197716,0,内 循環器内科 糖尿病内科 腎臓内科
築地在宅診療所,医科,東京都,中央区,中央区築地６－２４－２　Ｋビル３階,35.66452,139.77151,22.231653089737218,0,内 外 緩和ケア内科
よしおか内科クリニック,医科,東京都,八王子市,八王子市川口町３８２４番地３,35.68613,139.29846,22.236391884441257,0,内
医療法人社団　愛香会　倉田医院,医科,東京都,八王子市,八王子市千人町三丁目１７番２０号　１階,35.65718,139.30936,22.236725532150412,0,内 消 小
医療法人社団　兜中央会　中島クリニック,医科,東京都,中央区,中央区日本橋兜町８番８号　１階・２階・３階・地下１階,35.68121,139.77773,22.23927712140592,0,内 外 整外 眼 放 消化器内科
多田耳鼻咽喉科医院,医科,東京都,大田区,大田区久が原五丁目１１番１４号,35.57735,139.69817,22.239383902310827,0,耳い
遠山内科・循環器クリニック,医科,東京都,八王子市,八王子市みなみ野二丁目１６番３号　モンパルテ１階,35.62724,139.32739,22.23989636624856,0,内 循
くがはらウィメンズクリニック,医科,東京都,大田区,大田区久が原五丁目１１番１１号　安達クリニックモール１階、２階,35.57758,139.69852,22.24039256283044,0,産婦 女性内科
医療法人財団　暁　あきる台病院,医科,東京都,あきる野市,あきる野市秋川六丁目５番地１,35.72935,139.2924,22.241635975596953,100,内 精 神内 麻 リハ 整外 消化器内科 ひ 循環器内科
医療法人社団　福寿会　興野皮膚科内科医院,医科,東京都,足立区,足立区興野一丁目１５番１０号　エスポワール紫海１階,35.76849,139.78061,22.242581280275335,0,皮 形外 内 小
医療法人社団　仲町台レディースクリニック,医科,神奈川県,横浜市都筑区,横浜市都筑区仲町台３－７－２１,35.53492,139.59447,22.242854736097136,7,産婦
あかおぎ内科リウマチクリニック,医科,神奈川県,横浜市緑区,横浜市緑区長津田４－２－１８－２Ｆ,35.53288,139.49532,22.243065640048123,0,内 リウ アレ
嶋本皮膚科内科医院,医科,東京都,品川区,品川区北品川二丁目８番６号,35.61851,139.74347,22.24517222784753,0,皮 内
みやざきＲＣクリニック,医科,東京都,品川区,品川区北品川二丁目２３番２号　レジデンス品川３階,35.61801,139.74309,22.247709331619983,0,内 呼内 アレ 小
武井内科クリニック,医科,東京都,足立区,足立区舎人六丁目１０番地１１　１０２号,35.81244,139.76337,22.24836212135784,0,内 皮 アレ
医療法人社団　稲垣耳鼻咽喉科医院,医科,東京都,町田市,町田市原町田六丁目２２番１５号,35.54338,139.44928,22.248627505108523,0,耳い
園田クリニック,医科,東京都,町田市,町田市南成瀬一丁目８番地２１　成瀬メディカルビル３階,35.53719,139.47179,22.253821232596582,0,内 外 循環器内科 呼内
医療法人社団　春令会　築地クリニック,医科,東京都,中央区,中央区築地六丁目２５番１０号　築地センタービル２階・３階,35.66481,139.7719,22.254422354063273,0,内 外 整外 消化器内科 こう
医療法人社団　向日葵清心会　青梅今井病院,医科,東京都,青梅市,青梅市今井一丁目２６０９番地２,35.81378,139.31491,22.254486564035577,120,内 リハ 放
訪問診療ＭＡＳＡＫＩクリニック,医科,埼玉県,さいたま市見沼区,さいたま市見沼区大字南中野５７番地,35.90447,139.65923,22.254755583458973,0,内 消内
吉良医院,医科,東京都,町田市,町田市森野一丁目１８番１２号,35.54491,139.4444,22.25549461678343,0,ひ 皮
土屋医院,医科,東京都,足立区,足立区本木東町５番８号,35.76495,139.78157,22.255510372254463,0,内 放 消 循 神内
医療法人社団　紡潤会　ウィルＡＧＡクリニック町田院,医科,東京都,町田市,町田市原町田六丁目１３番２１号　町田アミックスビル４階,35.54421,139.4465,22.255598891140718,0,皮
斎藤耳鼻咽喉科医院,医科,東京都,台東区,台東区入谷一丁目１８番５号　入谷日伸ハイツ２階２０２,35.72117,139.78514,22.257864752947462,0,耳い
城所医院,医科,東京都,台東区,台東区北上野二丁目２６番５号,35.71865,139.785,22.259395750570445,0,内 循 小 放
もりたクリニック,医科,東京都,町田市,町田市原町田六丁目２０番３号　ヤマダイビル４階,35.54378,139.44765,22.261278145119853,0,形外 皮
鉄鋼会館診療所,医科,東京都,中央区,中央区日本橋茅場町三丁目２番１０号　鉄鋼会館５階,35.67816,139.77701,22.26162211498981,0,内
一般社団法人　仁誠会　リバイブＡＧＡクリニック大井町院,医科,東京都,品川区,品川区大井１丁目２３番７号　大井町駅前三井ビル地下１階,35.60621,139.73273,22.263804074137465,0,皮
医療法人財団　ティーダ　大井町整形外科・外科クリニック,医科,東京都,品川区,品川区大井一丁目２３番１号　カクタビル５階・６階,35.60621,139.73273,22.263804074137465,0,整外 外 形外 皮 リハ リウ
名和内科クリニック,医科,東京都,品川区,品川区大井一丁目２３番７号　大井町駅前三井ビル２階,35.60621,139.73273,22.263804074137465,0,内 糖尿病内科
医療法人　健健健医会　よしだ健康ケアクリニック,医科,神奈川県,横浜市緑区,横浜市緑区長津田二丁目５番１４号　長津田森島ビル１階,35.53244,139.49696,22.2655746422222,0,内 循内 ひ 肛内
武井医院,医科,埼玉県,さいたま市大宮区,さいたま市大宮区堀の内町３－１６１－３,35.91395,139.63582,22.269816224681975,0,内 小
飯山医院,医科,東京都,台東区,台東区入谷一丁目７番７号,35.7202,139.78522,22.270108244419905,0,産 婦 内 小
鬼塚内科医院,医科,東京都,足立区,足立区本木南町２１番１１号,35.7644,139.78186,22.270693609323207,0,内 小 循
あさひクリニック,医科,神奈川県,相模原市緑区,相模原市緑区東橋本３－１－１６,35.59606,139.35526,22.27091689941879,0,胃内 肛外 内視内
医療法人社団　清都会　もりちか眼科クリニック,医科,東京都,台東区,台東区入谷一丁目５番１１号　町田ビル１階,35.71964,139.7852,22.2714454685972,0,眼 内
医療法人社団　幸心会　ケンクリニック,医科,東京都,中央区,中央区新富二丁目１１番４号,35.67137,139.77473,22.2719616159487,0,内 皮 心内 外科（緩和ケア）
東京証券業健康保険組合診療所,医科,東京都,中央区,中央区日本橋茅場町三丁目１番２号,35.67854,139.77727,22.273412511068308,0,内 眼 皮 整外 耳い 神 歯 心内 精
Ｊースキンクリニック,医科,東京都,中央区,中央区新富一丁目１５番３号　新富ミハマビル５階,35.67234,139.77513,22.27522942180212,0,皮
あべクリニック,医科,東京都,あきる野市,あきる野市瀬戸岡４７４番地６,35.73733,139.29218,22.276197341824687,0,内 小 外
エナ女性クリニック　日本橋,医科,東京都,中央区,中央区日本橋小舟町１５番１５号　ルネ小舟町ビル４階,35.68578,139.7795,22.276673999942467,0,婦
いしい医院,医科,東京都,品川区,品川区西大井三丁目６番１７号,35.59703,139.72351,22.278042173056523,0,内 消 小
東京織物健康保険組合診療所,医科,東京都,中央区,中央区日本橋堀留町一丁目９番６号,35.6877,139.78004,22.278182337502663,0,内
千鳥町内科クリニック,医科,東京都,大田区,大田区千鳥一丁目２番１７号,35.57315,139.69258,22.27910580323524,0,内 消化器内科
医療法人社団　池田医院,医科,東京都,足立区,足立区西新井五丁目３番２号,35.78277,139.77692,22.28051550904772,0,内 小 皮
久が原ファミリークリニック,医科,東京都,大田区,大田区久が原五丁目１４番１４号　ライオンズプラザ久が原１０１号室,35.57813,139.7,22.281040931470194,0,小 内
もとみや内科クリニック,医科,神奈川県,相模原市中央区,相模原市中央区鹿沼台１－１４－１１　プレステージ淵野辺１階１０２号室,35.56667,139.39554,22.281768604876454,0,内
さいとうクリニック,医科,神奈川県,横浜市緑区,横浜市緑区北八朔町１２０８－１,35.52939,139.5363,22.28241578628753,0,内 小 婦
正林医院,医科,東京都,大田区,大田区南馬込四丁目９番７号,35.58516,139.70956,22.284083579564275,0,内 呼 循 小
かとう在宅医療クリニック,医科,神奈川県,相模原市南区,相模原市南区古淵２－１６－９リバーストーン古淵３０４号,35.55484,139.41846,22.284752998311028,0,内 神内 脳外
ふなだまり診療所,医科,東京都,町田市,町田市森野２－３－３　ニュー森野ハイツ１０２号,35.54695,139.43776,22.28517652651887,0,内 外 小
いしいクリニック築地,医科,東京都,中央区,中央区築地三丁目４番７号　銀鱗ビル５階,35.6685,139.77379,22.28662364265252,0,皮 小児皮膚科 美容皮膚科 糖尿病内科 ペインクリニック内科 内 整外 ペインクリニック整形外科
