医療機関名,保険区分,都道府県名,市区町村名,所在地,緯度,経度,distance_km,病床数計,診療科目
地方独立行政法人　東京都立病院機構　東京都立荏原病院,医科,東京都,大田区,大田区東雪谷四丁目５番１０号,35.59375,139.69205,20.50472311632417,461,内科 感染症内科 精 神内 小 外 整外 形外 脳外 皮 ひ 産婦 眼 耳い リハ 放 麻 歯外 乳腺外科 循環器内科 消化器外科 病理
根津宮永町診療所,医科,東京都,文京区,文京区根津二丁目１３番６号　１０１,35.71804,139.76556,20.511725150632845,0,内 消化器内科 循環器内科
にっぽりこころの診療所,医科,東京都,荒川区,荒川区西日暮里三丁目１１番８号　パルクレール日之出１０２,35.72865,139.76631,20.53692743920454,0,精 心内
根岸台診療所,医科,埼玉県,川口市,川口市安行領根岸２０８７－２,35.84111,139.72046,20.537394652397317,0,内 消化器内科
田端中央診療所,医科,東京都,北区,北区田端新町二丁目２３番３号　セントラル田端１階,35.74096,139.76598,20.54289411433622,0,内 小
昭和大学横浜市北部病院,医科,神奈川県,横浜市都筑区,横浜市都筑区茅ケ崎中央３５－１,35.54668,139.56999,20.552897752955836,689,内 脳内 呼内 外 呼外 心外 整外 脳外 形外 美外 精 皮 ひ 産婦 眼 耳い リハ 病理 臨床 麻 歯 歯外 リウ 循内 新生内 疼緩内 小循内 小内 内泌外 乳外 消外 小外 小心外 新生外 放診 放治 救急 血内 糖内 代内 内泌内 腎内 人透内 腫内 消内 乳外
医療法人　山口病院,医科,埼玉県,川越市,川越市脇田町１６－１３,35.90921,139.48378,20.56029772706443,276,精 内 放 歯
東京慈恵会医科大学附属病院,医科,東京都,港区,港区西新橋三丁目１９番１８号,35.66369,139.75145,20.560772290014967,1075,内 消化器内科 消化器外科 脳内 腎臓内科 内分泌・代謝内科 血液内科 循環器内科 呼内 精 小 皮 外 肝臓外科 乳腺外科 呼外 血管外科 小外 整外 脳外 形外 心外 産 婦 ひ 眼 耳い リハ 歯 歯外 麻 放 救急科 病理
医療法人財団　中山会　八王子消化器病院,医科,東京都,八王子市,八王子市万町１７７番地３,35.65107,139.33273,20.565108104359933,98,消化器外科 消化器内科 麻 リウ 内視鏡内科 内視鏡外科 糖尿病内科
あかるい診療所,医科,東京都,文京区,文京区湯島１－６－１　利根川第二ビル６階,35.70284,139.76419,20.567634166436324,0,内 麻 ペインクリニック内科 整外
公益財団法人　佐々木研究所　附属杏雲堂病院,医科,東京都,千代田区,千代田区神田駿河台一丁目８番地,35.69802,139.76324,20.568577954707184,198,内 リウ 婦 放 整外 ひ 呼外 呼内 精 肝臓内科 乳腺外科 糖尿病内科 腫瘍内科 リハ 麻 皮 消化器外科 消化器内科 循環器内科 病理 脳内
東京ふれあい医療生活協同組合　宮の前診療所,医科,東京都,荒川区,荒川区西尾久二丁目３番２号,35.74965,139.76552,20.581597185627007,0,内 胃 小 外 整外 リハ 放 呼 循
昭和大学藤が丘病院,医科,神奈川県,横浜市青葉区,横浜市青葉区藤が丘１－３０,35.5448,139.52939,20.5853263825116,584,呼内 呼外 心外 整外 脳外 形外 美外 精 小 皮 ひ 産婦 眼 耳い リハ 放 病理 歯 歯外 麻 内 リウ 疼緩内 消外 乳外 小外 放治 臨検 救急 脳内 循内 消内 血内 糖内 代内 内泌内 腎内 腫内
独立行政法人　地域医療機能推進機構　東京高輪病院,医科,東京都,港区,港区高輪三丁目１０番１１号,35.63126,139.73177,20.5856659755984,247,内 呼内 循環器内科 消化器内科 糖尿病・代謝内科 腎臓内科（人工透析） 脳内 感染症内科 乳腺外科 内視鏡外科 小 外 消化器内科（胃・大腸） 肝臓・胆のう・脾臓外科 整外 形外 脳外 心外 皮 ひ 婦 眼 耳い リハ 放 麻酔科（ペインクリニック） 病理 歯外
おおみや診療所,医科,埼玉県,さいたま市西区,さいたま市西区指扇１１００－２,35.91211,139.57843,20.58775223633971,0,内
社会医療法人社団　尚篤会　赤心堂病院,医科,埼玉県,川越市,川越市脇田本町２５－１９,35.90897,139.48105,20.59525345122561,198,内 小 外 整外 形外 脳外 皮 ひ 産 婦 循 呼 麻 放 消外 リハ リウ 乳外 肛外 内視鏡外 血管外
公益財団法人　日産厚生会診療所,医科,東京都,港区,港区西新橋一丁目２番９号　日比谷セントラルビル２階,35.66965,139.75461,20.602379409257978,0,内 外 耳い 放
令和あらかわ病院,医科,東京都,荒川区,荒川区東尾久五丁目４５番１号,35.74794,139.76634,20.635915384847063,240,内 外 整外 脳外 小 救急科 産 婦 耳い 眼 形外 ひ リハ 麻
昭和大学藤が丘リハビリテーション病院,医科,神奈川県,横浜市青葉区,横浜市青葉区藤が丘２－１－１,35.54443,139.52594,20.641638406893033,197,リハ 整外 呼内 小 眼 形外 脳内 循内 歯
はやし診療所,医科,東京都,荒川区,荒川区西日暮里五丁目３３番３号　中島ビル２階,35.73332,139.76787,20.68052712594061,0,内 精 心内
東京医科歯科大学病院,医科,東京都,文京区,文京区湯島一丁目５番４５号,35.70183,139.76527,20.68080504783243,813,内 循環器内科 呼内 精 小 外 心外 脳外 整外 形外 眼 耳い 皮 ひ 産婦 放 麻 呼外 病理 救急科 リハ 血管外科 消化器内科 脳内 感染症内科 歯 小歯 矯歯 歯外
経団連診療所,医科,東京都,千代田区,千代田区大手町一丁目３番２号,35.68947,139.76247,20.686091588483027,0,内 外
東京消防協会診療所,医科,東京都,千代田区,千代田区大手町一丁目３番５号　東京消防庁内１２階,35.68947,139.76247,20.686091588483027,0,内
日本経済新聞社診療所,医科,東京都,千代田区,千代田区大手町一丁目３番７号　日経ビル１７階,35.68947,139.76247,20.686091588483027,0,内
医療法人社団　済安堂　井上眼科病院,医科,東京都,千代田区,千代田区神田駿河台四丁目３番地,35.69878,139.76508,20.717935181185695,34,眼 麻
岡野内科診療所,医科,東京都,港区,港区新橋一丁目１８番１４号　三洋堂本館ビル８階,35.66866,139.75595,20.75277029522469,0,内 胃 こう 放
医療法人社団　八王子中央診療所,医科,東京都,八王子市,八王子市八幡町５番１１号,35.66053,139.32501,20.78488838775399,0,内 小 循 精
大宮こころの診療所,医科,埼玉県,さいたま市大宮区,さいたま市大宮区桜木町１丁目１９３－１　大宮ＹＯＫＯビル５Ｆ,35.90378,139.62303,20.78621311336591,0,精 心内
医療法人社団　恵周会白河病院　東京人間ドッグクリニック,医科,東京都,荒川区,荒川区東尾久一丁目３０番８号,35.73924,139.76889,20.794735435148414,0,内 消 小 放
医療法人社団　寿会　千代田診療所,医科,東京都,千代田区,千代田区神田錦町一丁目９番地　東京天理ビル１階,35.6918,139.76434,20.796521535165457,0,内 放 消化器内科
大宮西口桜木町眼科診療所,医科,埼玉県,さいたま市大宮区,さいたま市大宮区桜木町１－８－４,35.90453,139.62099,20.797601342935376,0,眼
医療法人社団　東京愛成会　高月病院,医科,東京都,八王子市,八王子市宮下町１７８番地４,35.7084,139.30957,20.83041704093007,516,精 歯
多摩養育園　椛の里診療所,医科,東京都,八王子市,八王子市宮下町３５５番地,35.7084,139.30957,20.83041704093007,0,内
医療法人社団　ＭＭ会　住吉診療所,医科,神奈川県,川崎市中原区,川崎市中原区木月３－７－３,35.56575,139.65034,20.83773029733064,0,内 神内 消内
大井診療所,医科,東京都,港区,港区新橋五丁目７番２号,35.66358,139.75468,20.83778094048756,0,内
医療法人社団　六医会　インペリアルタワー診療所,医科,東京都,千代田区,千代田区内幸町一丁目１番１号　帝国ホテルタワー７階Ａ４,35.67133,139.75813,20.84410206954213,0,内 循環器内科 消化器内科
医療法人財団　南葛勤医協　芝診療所,医科,東京都,港区,港区新橋六丁目１９番２１号,35.66104,139.75362,20.850404037933995,0,内 皮 呼内 乳腺外科
医療法人社団　大坪会　東都文京病院,医科,東京都,文京区,文京区湯島三丁目５番７号,35.70424,139.76761,20.851210622516653,126,内 精 神内 小 外 整外 皮 ひ 産婦 眼 耳い リハ 放 麻 歯 血液内科 乳腺外科 循環器内科
働く人の健康づくり大手町診療所,医科,東京都,千代田区,千代田区内神田一丁目２番２号　小川ビル　３階,35.69007,139.76485,20.88164707990045,0,心内 精
医療法人財団　福音医療会　神田キリスト教診療所,医科,東京都,千代田区,千代田区神田美土代町７番地４　東英美土代ビル５階・６階,35.69321,139.76578,20.892594536307715,0,内 消化器内科 ひ 皮 循環器内科
医療法人財団　神尾記念病院,医科,東京都,千代田区,千代田区神田淡路町二丁目２５番地,35.69689,139.76666,20.89459690701799,30,耳い 麻 精 皮 美容皮膚科 形外 美外
独立行政法人労働者健康安全機構　関東労災病院,医科,神奈川県,川崎市中原区,川崎市中原区木月住吉町１－１,35.56825,139.65718,20.904184852451525,610,内 呼内 神内 外 脳外 整外 形外 精 小 皮 ひ 産婦 眼 耳い リハ 病理 麻 歯外 呼外 臨床 心外 消内 循内 腎内 血内 糖・内泌内 頭頸外 消外 救急 腫内 放診 放治 乳外
医療法人財団　神尾記念病院附属聴覚クリニック,医科,東京都,千代田区,千代田区神田淡路町二丁目２１番地１１　山崎ビル２階・３階・４階,35.69645,139.7668,20.915709082881655,0,耳い
新橋歯科医科診療所　プラザ美容外科,医科,東京都,港区,港区新橋４－９－１　新橋プラザビル２階,35.66434,139.75597,20.917173116959425,0,歯 矯歯 小歯 内 美外
公益財団法人　原子力安全研究協会　放射線災害医療研究所　しおがま診療所,医科,東京都,港区,港区新橋五丁目１８番７号　１階,35.66284,139.75533,20.92191844555511,0,内 放
医療法人社団　大塚診療所,医科,東京都,文京区,文京区湯島三丁目３１番６号　１階,35.70805,139.7692,20.939854703497343,0,小 内 アレ
医療法人社団　公颯会　東商ビル診療所,医科,東京都,千代田区,千代田区丸の内三丁目２番２号　丸の内二重橋ビルディング東京商工会議所ビル地下１階,35.67771,139.76176,20.947998624766715,0,耳い 内
川崎市立井田病院,医科,神奈川県,川崎市中原区,川崎市中原区井田２－２７－１,35.56037,139.64041,20.95506127552431,383,内 脳内 外 呼外 心外 整外 脳外 形外 精 アレ リウ 皮 ひ 婦 眼 耳い リハ 麻 歯 歯外 病理 呼内 循内 消内 血内 腫内 糖内 腎内 人透内 肝内 緩ケア内 消外 乳外 救急 感内 放診 放治
医療法人社団　じゅうめい会　木曽診療所,医科,東京都,町田市,町田市木曽東四丁目２１番３７号,35.56511,139.42584,20.962241441080018,0,内 小
聖路加国際病院附属クリニック　聖路加メディローカス,医科,東京都,千代田区,千代田区大手町一丁目９番７号　大手町フィナンシャルシティサウスタワー２階,35.68847,139.76537,20.965988516195814,0,内 婦 放 乳腺外科 形外 呼内 心内 皮 消化器内科 循環器内科
菅沼三田診療所,医科,東京都,港区,港区芝五丁目１９番５号　ジェイパークステーション田町１０１号,35.64756,139.7478,20.972400606186785,0,内 外 整外 皮 ひ
松翁会診療所　大手町健診プラザ,医科,東京都,千代田区,千代田区大手町一丁目５番５号　大手町タワー地下１階,35.68557,139.76463,20.97437449637642,0,内 神内 皮 婦 他 呼内 循環器内科 糖尿病・内分泌内科
新田町ビル診療所,医科,東京都,港区,港区芝五丁目３４番６号　新田町ビル２階,35.64597,139.74687,20.974952188088572,0,内 皮 放 呼内 循環器内科 消化器内科
やまと診療所武蔵小杉,医科,神奈川県,川崎市中原区,川崎市中原区下沼部１７６０番地　カインド玉川３階,35.5718,139.6657,20.976595011213576,0,内 外
医療法人　あかつき会　はとがや病院,医科,埼玉県,川口市,川口市坂下町４－１６－２６,35.82584,139.73894,20.978469836939745,100,内 肝臓内 整外 皮 形外 リハ 消内 循内
医療法人社団　創生会　町田病院,医科,東京都,町田市,町田市木曽東四丁目２１番４３号,35.56523,139.42516,20.980587678235924,120,内 胃 外 整外 精 神 心内 脳外 皮 リハ 循 救急科
医療法人社団　八九十会　高月整形外科病院,医科,東京都,八王子市,八王子市高月町３６０番地,35.71167,139.30746,20.98125021805987,31,整外 形外 美外 リハ リウ 神内
上池上診療所,医科,東京都,大田区,大田区上池台三丁目１６番２号,35.59277,139.69852,20.982884986748743,0,内 消 循 小
医療法人社団　秀洋会　白十字診療所,医科,東京都,荒川区,荒川区西日暮里二丁目１９番１０号　日暮里ＫＳビル３階、４階,35.7279,139.77176,21.02962949178148,0,産婦 内 皮 ひ 心内 精 性感染症内科
江北生協診療所,医科,東京都,足立区,足立区江北二丁目２４番１号,35.76928,139.76674,21.034040051316484,0,内 小 外
秋川病院,医科,東京都,あきる野市,あきる野市平沢４７２,35.73501,139.30574,21.044756725078727,113,精
小川眼科診療所,医科,東京都,台東区,台東区上野二丁目１１番６号,35.70898,139.77054,21.04829496615674,0,眼 精 心内 皮
医療法人社団神星会　港北ニュータウン診療所,医科,神奈川県,横浜市都筑区,横浜市都筑区茅ケ崎中央１７－２６　ビクトリアセンター南　３Ｆ,35.54228,139.57201,21.06288661659252,0,リハ 内 整外 形外 精
公益財団法人　河野臨牀医学研究所　附属　品川リハビリテーション病院,医科,東京都,品川区,品川区北品川五丁目２番１号,35.62331,139.73175,21.068572533835084,130,リハ 内
医療法人財団　岩尾会　東京海道病院,医科,東京都,青梅市,青梅市末広町一丁目４番地５,35.7788,139.31284,21.106489536820863,376,内 精 歯
医療法人財団　神経科土田病院,医科,東京都,台東区,台東区上野桜木一丁目１２番１２号,35.72152,139.77243,21.10986687013779,68,内 精 神
医療法人　すこやか　高田中央病院,医科,神奈川県,横浜市港北区,横浜市港北区高田西２－６－５,35.55184,139.62041,21.11472956215555,60,内 外 脳外 整外 形外 リハ 麻 皮 神内 循内 糖代内 消外 肛外
医療法人　愛和病院,医科,埼玉県,川越市,川越市大字古谷上字折本９８３－１,35.92,139.53185,21.161918826292332,56,産 婦 小 皮 形外 麻
つつじが丘診療所,医科,神奈川県,横浜市青葉区,横浜市青葉区つつじが丘１１－４,35.53989,139.52066,21.17727062589673,0,内 小
大崎病院　東京ハートセンター,医科,東京都,品川区,品川区北品川五丁目４番１２号,35.62165,139.73181,21.177445953748375,88,循環器内科 心外 整外 麻
雪月花メディカルクリニック秋葉原診療所,医科,東京都,千代田区,千代田区外神田六丁目１４番２号　サカイ末広ビル７階Ｂ室,35.70329,139.77119,21.185997371496896,0,内 皮 心内 精 アレ
こだま診療所,医科,神奈川県,川崎市中原区,川崎市中原区下沼部１８８６　セントラルハイツⅠ　１０１,35.57093,139.66849,21.196025648257248,0,内
川口市こども夜間救急診療所,医科,埼玉県,川口市,川口市三ツ和１－１４－３　鳩ヶ谷庁舎別棟１階,35.82682,139.74109,21.20078821016164,0,小
大田病院附属うのき診療所,医科,東京都,大田区,大田区鵜の木三丁目１３番１０号,35.57698,139.67918,21.2018496893377,0,内 小
医療法人社団　松英会　馬込中央診療所,医科,東京都,大田区,大田区中馬込一丁目５番８号,35.59705,139.70732,21.203101125297422,0,内 小 放 皮 消 リハ 歯 産婦 循 呼
おだやか診療所,医科,東京都,大田区,大田区上池台五丁目１０番７号　ベルフルール１０１,35.59211,139.70152,21.223096113091714,0,内 老年内科 緩和ケア内科 老年精神科
医療法人社団　神田診療所,医科,東京都,千代田区,千代田区内神田二丁目８番１４号　高橋ビル１階２階,35.69079,139.76892,21.224371530135542,0,内科（胃腸科・消化器科・循環器科・呼吸器科） 小
公益財団法人　研医会診療所,医科,東京都,中央区,中央区銀座五丁目３番８号,35.67187,139.76291,21.236299898365985,0,眼 漢方内科
鑓水の里診療所,医科,東京都,八王子市,八王子市鑓水４２８番地,35.62306,139.34378,21.23904372557797,0,内
医療法人社団　成守会　はせがわ病院,医科,東京都,荒川区,荒川区東日暮里五丁目４５番７号,35.72819,139.77432,21.260372113517317,86,ひ 腎臓内科
医療法人　明晴会　西武入間病院,医科,埼玉県,入間市,入間市野田３０７８－１３,35.84743,139.35298,21.26253392800648,90,内 小 外 消 循 ひ 皮 他
医療法人社団　けいせい会　東京北部病院,医科,東京都,足立区,足立区江北六丁目２４番６号,35.7825,139.76534,21.266332390173528,138,内 脳外 外 整外 眼 放 ひ リハ 心外 麻 皮 形外 循環器内科 呼内 消化器内科 消化器外科 乳腺外科 救急科 内視鏡外科 糖尿病内科 人工透析内科
町田市民病院,医科,東京都,町田市,町田市旭町二丁目１５番４１号,35.55663,139.4388,21.267533746790253,440,内 呼内 アレ リウ 外 小外 心外 整外 脳外 形外 精 小 皮 ひ 産婦 眼 耳い リハ 放 麻 歯 歯外 消化器内科 消化器外科 循環器内科 糖尿病・内分泌内科 腎臓内科 呼外 乳腺・内分泌外科 新生児内科 脳内 病理 臨床検査科
明神下診療所,医科,東京都,千代田区,千代田区外神田五丁目２番７号　外神田下村ビル２階,35.70441,139.77232,21.27001394869617,0,精 神内
医療法人社団　俊和会　寺田病院,医科,東京都,足立区,足立区扇一丁目２０番１２号,35.76293,139.77106,21.282643248028265,50,大腸・肛門外科 外 胃腸内科 消化器内科（内視鏡） 内 整外 ひ 婦
伊佐沼クリニック耳鼻咽喉科診療所,医科,埼玉県,川越市,川越市大字古谷上２７－１,35.91999,139.51228,21.28623900040345,4,耳い
雪月花メディカルクリニック秋葉原中央通診療所,医科,東京都,千代田区,千代田区神田須田町一丁目７番地８　ＶＯＲＴ秋葉原Ⅳ　１階,35.69612,139.771,21.29547380180036,0,内 皮 アレ 循環器内科 漢方内科
あきるの市休日診療所,医科,東京都,あきる野市,あきる野市二宮６７０番地５　　秋川健康会館内,35.72922,139.30286,21.29750834767909,0,内 小
医療法人社団　みどり会　神田眼科診療所,医科,東京都,千代田区,千代田区内神田三丁目１３番２号　松尾ビル３階,35.69161,139.77032,21.32969537139645,0,眼
医療法人財団　同仁記念会　明和病院,医科,東京都,千代田区,千代田区神田須田町一丁目１８番地,35.69527,139.77122,21.33193238461776,50,内 皮 リハ 人工透析内科 ペインクリニック外科 消化器内科（内視鏡）
医療法人社団　西銀座診療所,医科,東京都,中央区,中央区銀座六丁目９番７号　近畿建物ビル３階,35.67006,139.76334,21.335295808015942,0,内 外 整外 皮 リハ
神田北口診療所,医科,東京都,千代田区,千代田区内神田三丁目２０番３号　小鍛治ビル４階,35.69281,139.7708,21.34592301159115,0,内
医療法人　智伝會　銀座診療所,医科,東京都,中央区,中央区銀座五丁目６番６号　銀座フォトグビル５階,35.67117,139.76392,21.34694260639087,0,内
社会福祉法人恩賜財団　母子愛育会　総合母子保健センター愛育病院,医科,東京都,港区,港区芝浦一丁目１６番１０号,35.6462,139.75165,21.35140410326012,160,産婦 小 放 麻 女性内科 乳腺外科 内 児童精神科
社会医療法人財団　城南福祉医療協会　三ッ木診療所,医科,東京都,品川区,品川区西品川二丁目１３番２０号,35.61353,139.72701,21.35671359753374,0,内 小 精 歯 小歯 整外
医療法人　埼玉病院,医科,埼玉県,川越市,川越市西小仙波町１－８－３,35.91742,139.48738,21.374570715369543,71,内 呼 胃 循 リハ 放 消 心内 アレ
医療法人社団　若葉会　つづき病院,医科,神奈川県,横浜市都筑区,横浜市都筑区川和町２６７４－８３,35.53769,139.54839,21.375928359857383,123,内 リハ
扇大橋病院,医科,東京都,足立区,足立区扇一丁目５５番２８号,35.76535,139.77159,21.37759897352585,96,内 歯 膠原病リウマチ内科 アレ
銀座お肌の診療所,医科,東京都,中央区,中央区銀座二丁目２番１７号　有楽橋ビル５階,35.67457,139.76566,21.384636552058037,0,美容皮膚科 皮膚科 形外
医療法人社団　健整会　米倉脊椎・関節病院,医科,東京都,足立区,足立区扇三丁目１３番１４号,35.76921,139.77081,21.391779643229327,62,整外 リハ 内 麻
医療法人社団　杏精会　岡田病院,医科,東京都,荒川区,荒川区荒川五丁目３番１号,35.73735,139.77571,21.4004917006888,57,外 内 整外 脳外 婦 放 肛門外科
ゆたか診療所,医科,東京都,品川区,品川区豊町四丁目１８番２１号,35.60613,139.72057,21.415884521912528,0,内 小 整外 皮 胃腸内科 ひ
医療法人社団　孝山会　滝山病院,医科,東京都,八王子市,八王子市犬目町６４１番地,35.69465,139.30556,21.417307315077867,288,精 内
特別養護老人ホーム桜の里　桜の里診療所,医科,東京都,八王子市,八王子市犬目町５６０番地,35.69465,139.30556,21.417307315077867,0,内 外 整外
医療法人社団　史世会　町田胃腸病院,医科,東京都,町田市,町田市旭町一丁目１７番２１号,35.55401,139.44173,21.4219052073662,50,内 ひ 外 呼外 呼内 眼 消化器内科 消化器外科 肛門外科
医療法人社団　弘象会　東和病院,医科,埼玉県,さいたま市緑区,さいたま市緑区東浦和７丁目６番地１,35.87066,139.70084,21.42413403776913,48,内 整外 リハ 麻 外 皮
銀座四丁目診療所,医科,東京都,中央区,中央区銀座四丁目５番１号　教文館ビル８階,35.67189,139.76524,21.43621857671296,0,内
城南中央病院,医科,埼玉県,川越市,川越市中台元町１－１６－１１,35.91683,139.48112,21.44039685254869,100,内 循 胃 リハ
川越リハビリテーション病院,医科,埼玉県,川越市,川越市中台元町１丁目９番地１２,35.91683,139.48112,21.44039685254869,151,内 整外 リハ 脳外 皮 麻 リウ
医療法人社団　関心会　関本記念病院,医科,埼玉県,川越市,川越市中台１丁目８番地６,35.91683,139.48112,21.44039685254869,142,内 神内 外 小 皮 眼 呼 消 循 歯 小歯 歯外
八王子市夜間救急診療所,医科,東京都,八王子市,八王子市台町四丁目３３番１３号　小児・障害メディカルセンター夜間救急棟１階,35.65775,139.3183,21.46264966999276,0,内 小
医療法人　刀圭会　本川越病院,医科,埼玉県,川越市,川越市中原町１丁目１２－１,35.9172,139.48047,21.49457305105267,70,内 外 整外 リハ 脳外 消内、消外 糖内 循内 神内 放 麻 肛外
指扇療養病院,医科,埼玉県,さいたま市西区,さいたま市西区宝来１３４８番地１,35.92218,139.56203,21.497307455100053,240,内 皮 リハ
海上ビル診療所,医科,東京都,千代田区,千代田区大手町二丁目６番４号　ＴＯＫＹＯ　ＴＯＲＣＨ常盤橋タワー１０階,35.68443,139.77036,21.507186167923056,0,内 消化器内科 循環器内科 整外 皮 婦 眼 外 ひ 心内 精 呼内 リウ 代謝内科
川越市医師会夜間休日診療所,医科,埼玉県,川越市,川越市小仙波町２丁目５３－１,35.92014,139.4962,21.513813542206876,0,内 小
東京歯科大学水道橋病院,医科,東京都,千代田区,千代田区神田三崎町二丁目９番１８号,35.69909,139.77448,21.549716026290326,20,内 歯 矯歯 小歯 歯外 眼
埼玉協同病院,医科,埼玉県,川口市,川口市木曽呂１３１７,35.85958,139.71652,21.570236207277905,399,内 小 外 呼外 整外 脳外 産婦 ひ 皮 眼 耳い 精 放 麻 リハ リウ 呼内 病理 臨床 緩ケ内、緩和ケ外、乳外、糖内、血内、腎内 循内 消内、消外 ひ（人工透析）、 救急 脳内
医療法人　豊仁会　三井病院,医科,埼玉県,川越市,川越市連雀町１９－３,35.91877,139.48462,21.576098399709323,133,内 外 小 呼 消 消外 循 リウ 整外 脳外 小外 ひ こう 眼 リハ 放 歯 矯歯 歯外 乳外 乳腫瘍内 乳腫瘍外 腫瘍内 血外 婦 形外 麻 皮 美皮 腎内
医療法人社団　華山会　王診療所,医科,東京都,中央区,中央区日本橋室町四丁目３番９号　華山ビル１階２階３階,35.68884,139.7724,21.576992934875555,0,内 外 整外 皮 リハ
医療法人社団　関川会　関川病院,医科,東京都,荒川区,荒川区西日暮里一丁目４番１号,35.73464,139.77792,21.590524757317215,141,内 腎臓内科 糖尿病内科 腎臓外科 耳い 整外 形外 皮 消化器内科 呼内 人工透析内科 
公益財団法人　日本検疫衛生協会　東京診療所,医科,東京都,中央区,中央区八重洲一丁目７番２０号　八重洲口会館３階,35.68098,139.77025,21.591156337118857,0,内
医療法人社団　求心会　栄町診療所,医科,東京都,羽村市,羽村市栄町一丁目１４番地４６,35.7732,139.30559,21.592145700267352,0,内 小
医療法人　宇治病院,医科,埼玉県,さいたま市大宮区,さいたま市大宮区宮町２－９０,35.90987,139.62836,21.592977082284843,47,内 外 整外 消内、消外 循内 肛外 糖内
江北休日応急診療所,医科,東京都,足立区,足立区西新井本町二丁目３０番４０号,35.77613,139.77171,21.640670069936515,0,内 小
みなみ野循環器病院,医科,東京都,八王子市,八王子市兵衛一丁目２５番１号,35.63123,139.33215,21.64349972880029,20,循環器内科 内 放
川口さくら病院,医科,埼玉県,川口市,川口市神戸２５８－１,35.85298,139.7252,21.687808369791092,340,精 内 リハ
医療法人社団　八葉会　大石記念病院,医科,東京都,足立区,足立区西新井本町二丁目２３番１号,35.77481,139.77298,21.717846467779925,215,精 歯 内 神内
さかの内科診療所,医科,東京都,中央区,中央区銀座二丁目１１番１３号　吉野ビル２階,35.67196,139.76869,21.73126520720337,0,内 精
横浜市北部地域療育センター診療所,医科,神奈川県,横浜市都筑区,横浜市都筑区葛が谷１６－３,35.53537,139.5643,21.738826050563755,0,小 神 耳い リハ 精
医療法人　三慶会　指扇病院,医科,埼玉県,さいたま市西区,さいたま市西区宝来１２９５番地１,35.92465,139.55907,21.74661683695671,226,内 外 整外 脳外 皮 ひ 眼 耳い リハ 麻 歯 放 他
公益財団法人　河野臨牀医学研究所　附属第三北品川病院,医科,東京都,品川区,品川区北品川三丁目３番７号,35.62123,139.73909,21.747921166713812,114,内 循環器内科 消化器内科 消化器外科 糖尿病内科 神内 漢方内科 ペインクリニック内科 外 整外 脳外 形外 リウ リハ 放 麻
医療法人社団　健創会　八重洲街診療所,医科,東京都,中央区,中央区日本橋二丁目２番２０号　日本橋仲通りビル３階,35.68191,139.77246,21.758718147075907,0,内 外 皮 ひ 性 リハ アレ
あけぼの病院,医科,東京都,町田市,町田市中町一丁目２３番３号　,35.54945,139.44507,21.7663617999562,98,内 消化器外科 消化器内科 循環器内科 外 整外 婦 人工透析内科 乳腺外科 糖尿病・内分泌内科 腎臓内科 リハ ひ 麻 リウ 脳外 肝臓・胆嚢・脾臓内科 大腸・肛門外科 呼内 心外
らいず丘の上診療所,医科,神奈川県,横浜市港北区,横浜市港北区新吉田町６００１－６,35.54108,139.60309,21.770987828606657,0,内 神内 整外 小
医療法人社団　頌栄会　上田診療所,医科,東京都,中央区,中央区日本橋二丁目１番１０号　柳屋ビル地下１階,35.68238,139.77277,21.773092158933483,0,内 皮 耳い リウ
日本橋骨盤底診療所,医科,東京都,中央区,中央区日本橋２丁目１番１０号　柳屋ビルディング地下２階,35.68238,139.77277,21.773092158933483,0,ひ 女性泌尿器科 婦
医療法人社団　全仁会　上野病院,医科,東京都,台東区,台東区東上野三丁目２３番４号,35.71137,139.77907,21.78698394757607,92,内
東銀座　小川診療所,医科,東京都,中央区,中央区銀座三丁目１２番７号　原町ビル２階,35.67046,139.7688,21.79083870837626,0,ひ 外 皮
竹内病院,医科,東京都,荒川区,荒川区荒川六丁目７番８号,35.74294,139.77969,21.79162746443686,47,内 小 リウ アレ 消
医療法人社団　大和会　平成扇病院,医科,東京都,足立区,足立区扇三丁目２６番５号,35.77518,139.77377,21.796667282193475,120,内 精 リハ
上田診療所,医科,東京都,品川区,品川区北品川一丁目１１番１号　寿ビル１階,35.62455,139.74242,21.798103449689705,0,リウ 内 皮
白倉内科診療所,医科,東京都,中央区,中央区銀座四丁目１３番１８号　医療ビル１階,35.66931,139.7686,21.812840840135944,0,内
医療法人財団　扶桑会　中田診療所,医科,東京都,中央区,中央区京橋二丁目８番１６号,35.67713,139.77168,21.827532988857556,0,内 歯
社会福祉法人　三井記念病院,医科,東京都,千代田区,千代田区神田和泉町１番地,35.69904,139.77773,21.840361883710525,482,内 小 外 整外 耳い 脳外 皮 産婦 精 眼 麻 歯 ひ 歯外 心外 呼内 呼外 脳内 循環器内科 消化器内科 消化器外科 内分泌内科 糖尿病代謝内科 腎臓内科 リウマチ内科 血液内科 腫瘍内科 緩和ケア内科 大腸外科 乳腺・内分泌外科 病理 放射線診断科 放射線治療科 臨床検査科 形外
藤の台診療所,医科,東京都,町田市,町田市藤の台一丁目１番５５号　藤の台団地１－５５,35.54816,139.44646,21.85031550234188,0,内 小 皮 整外
青山学院診療所相模原分室,医科,神奈川県,相模原市中央区,相模原市中央区淵野辺５－１０－１,35.56813,139.40121,21.85430683880776,0,内
