都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
栃木県,宇都宮市,清原台,六丁目,宇都宮市清原台六丁目,09201,240006,4,1625.0,宇都宮市,清原台六丁目,宇都宮市清原台六丁目,09201240006,43.0,44.0,67.0,72.0,109.0,88.0,88.0,90.0,90.0,148.0,117.0,108.0,100.0,113.0,126.0,80.0,46.0,22.0,5.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,6.0,5.0,6.0,6.0,9.0,12.0,9.0,6.0,3.0,1.0,0.0,0.0,85.0
栃木県,宇都宮市,一の沢,一丁目,宇都宮市一の沢一丁目,09201,241001,4,152.0,宇都宮市,一の沢一丁目,宇都宮市一の沢一丁目,09201241001,4.0,6.0,4.0,5.0,4.0,5.0,7.0,13.0,7.0,13.0,8.0,6.0,7.0,11.0,11.0,17.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
栃木県,宇都宮市,一の沢,二丁目,宇都宮市一の沢二丁目,09201,241002,4,515.0,宇都宮市,一の沢二丁目,宇都宮市一の沢二丁目,09201241002,9.0,16.0,21.0,20.0,7.0,25.0,21.0,23.0,17.0,28.0,41.0,42.0,40.0,41.0,35.0,41.0,27.0,24.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,1.0,0.0,0.0,32.0
栃木県,宇都宮市,越戸,一丁目,宇都宮市越戸一丁目,09201,242001,4,675.0,宇都宮市,越戸一丁目,宇都宮市越戸一丁目,09201242001,34.0,30.0,31.0,28.0,29.0,27.0,38.0,39.0,43.0,44.0,39.0,60.0,47.0,45.0,44.0,31.0,21.0,23.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,39.0
栃木県,宇都宮市,越戸,二丁目,宇都宮市越戸二丁目,09201,242002,4,817.0,宇都宮市,越戸二丁目,宇都宮市越戸二丁目,09201242002,28.0,34.0,42.0,58.0,34.0,28.0,31.0,46.0,70.0,67.0,82.0,88.0,45.0,40.0,47.0,29.0,18.0,8.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,41.0
栃木県,宇都宮市,越戸,三丁目,宇都宮市越戸三丁目,09201,242003,4,807.0,宇都宮市,越戸三丁目,宇都宮市越戸三丁目,09201242003,20.0,34.0,55.0,60.0,37.0,32.0,19.0,35.0,51.0,80.0,85.0,78.0,48.0,36.0,39.0,28.0,25.0,25.0,7.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,43.0
栃木県,宇都宮市,越戸,四丁目,宇都宮市越戸四丁目,09201,242004,4,237.0,宇都宮市,越戸四丁目,宇都宮市越戸四丁目,09201242004,7.0,13.0,9.0,5.0,9.0,6.0,15.0,11.0,23.0,12.0,13.0,20.0,21.0,19.0,16.0,8.0,14.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0
栃木県,宇都宮市,西の宮,一丁目,宇都宮市西の宮一丁目,09201,243001,4,759.0,宇都宮市,西の宮一丁目,宇都宮市西の宮一丁目,09201243001,17.0,35.0,37.0,44.0,16.0,19.0,26.0,32.0,43.0,62.0,56.0,40.0,51.0,75.0,66.0,64.0,35.0,9.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,6.0,7.0,4.0,1.0,1.0,0.0,0.0,44.0
栃木県,宇都宮市,西の宮,二丁目,宇都宮市西の宮二丁目,09201,243002,4,928.0,宇都宮市,西の宮二丁目,宇都宮市西の宮二丁目,09201243002,31.0,31.0,41.0,30.0,25.0,26.0,35.0,42.0,60.0,83.0,53.0,53.0,54.0,70.0,105.0,73.0,50.0,18.0,7.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,6.0,10.0,8.0,6.0,2.0,1.0,0.0,0.0,56.0
栃木県,宇都宮市,下岡本町,,宇都宮市下岡本町,09201,265091,4,7478.0,宇都宮市,下岡本町,宇都宮市下岡本町,09201265091,328.0,293.0,284.0,320.0,283.0,390.0,486.0,460.0,503.0,608.0,541.0,390.0,302.0,344.0,541.0,543.0,366.0,184.0,62.0,17.0,1.0,12.0,15.0,10.0,8.0,7.0,11.0,16.0,15.0,18.0,24.0,24.0,22.0,19.0,28.0,51.0,61.0,44.0,21.0,6.0,2.0,0.0,414.0
栃木県,宇都宮市,下岡本町,,宇都宮市下岡本町,09201,265092,4,2119.0,宇都宮市,下岡本町,宇都宮市下岡本町,09201265092,87.0,86.0,86.0,92.0,88.0,123.0,132.0,151.0,140.0,156.0,133.0,125.0,102.0,154.0,150.0,116.0,71.0,40.0,18.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,6.0,12.0,14.0,13.0,9.0,5.0,2.0,1.0,0.0,112.0
栃木県,宇都宮市,中今泉,一丁目,宇都宮市中今泉一丁目,09201,276001,4,969.0,宇都宮市,中今泉一丁目,宇都宮市中今泉一丁目,09201276001,77.0,51.0,46.0,41.0,41.0,59.0,78.0,81.0,91.0,89.0,77.0,69.0,46.0,41.0,22.0,18.0,16.0,10.0,5.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,44.0
栃木県,宇都宮市,中今泉,二丁目,宇都宮市中今泉二丁目,09201,276002,4,799.0,宇都宮市,中今泉二丁目,宇都宮市中今泉二丁目,09201276002,19.0,32.0,46.0,44.0,32.0,40.0,38.0,54.0,64.0,90.0,88.0,58.0,46.0,51.0,27.0,29.0,14.0,14.0,7.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,42.0
栃木県,宇都宮市,中今泉,三丁目,宇都宮市中今泉三丁目,09201,276003,4,1151.0,宇都宮市,中今泉三丁目,宇都宮市中今泉三丁目,09201276003,86.0,51.0,53.0,45.0,39.0,78.0,105.0,97.0,109.0,110.0,88.0,76.0,53.0,37.0,49.0,23.0,20.0,9.0,8.0,4.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,52.0
栃木県,宇都宮市,中今泉,四丁目,宇都宮市中今泉四丁目,09201,276004,4,964.0,宇都宮市,中今泉四丁目,宇都宮市中今泉四丁目,09201276004,37.0,31.0,48.0,35.0,44.0,69.0,72.0,78.0,74.0,84.0,75.0,59.0,52.0,46.0,34.0,41.0,27.0,24.0,15.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0,49.0
