TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いからし内科クリニック,いなげ内科呼吸器内科医院,いまい医院,おきたまフラワークリニック,きだ内科クリニック,くぼた診療所,こまがた医院,さとうクリニック,さとう小児科医院,さゆりクリニック,しおいクリニック,はぎの内科医院,まつはし内科胃腸科クリニック,トータルヘルスクリニック,三上医院,三友堂リハビリテーションセンター,三友堂病院,三須小児科内科医院,中山胃腸科内科医院,中條医院,佐藤病院,公立置賜南陽病院,公立置賜川西診療所,公立置賜総合病院,公立置賜長井病院,公立高畠病院,内科島津医院,医療法人 さの医院,医療法人 安日クリニック,医療法人かすかわ醫院,医療法人中村循環器科医院,医療法人古川医院,医療法人杏山会吉川記念病院,医療法人消化器内科遠藤一平医院,医療法人石橋医院,医療法人社団きじまキッズクリニック,医療法人社団仁陽会仁陽堂外田医院,医療法人社団仁鷹会新野医院,医療法人社団小林医院,医療法人社団有朋会池田内科医院,医療法人社団根際会もり医院,医療法人社団梅津医院,医療法人社団聰明会 みゆき整形外科クリニック,医療法人社団鈴木内科医院,南陽東置賜休日診療所,南陽矢吹クリニック,外田医院,多田医院,大塚医院,大森医院,大辻外科胃腸科医院,平井医院,後藤医院,成島園診療所,斎藤内科循環器科クリニック,本町クリニック,松下クリニック,板垣医院,柄沢医院,横沢医院,田中クリニック,白鷹町立病院,相田医院,石井ファミリークリニック,社会福祉法人山形県社会福祉事業団希望が丘診療所,笹井内科クリニック,米沢こころの病院,米沢市平日夜間・休日診療所,西山医院,赤湯駅前クリニック,金子医院,長井西置賜休日診療所,阿達医院,飯豊町国民健康保険診療所,黄木脳神経クリニック,齋藤内科クリニック,齋藤医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
06381001007,高畠町,大字高畠幸町二,高畠町,大字高畠幸町二,高畠町大字高畠幸町二,山形県,高畠町,大字高畠,幸町二,高畠町大字高畠幸町二,6381.0,1007.0,4.0,64.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,6.0,5.0,2.0,10.0,6.0,5.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,50.0,0.0,0.0,19.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1964595800191,38.00495231583973,0.5566604098203105,412.0,高畠町大字高畠幸町二,高畠町高畠幸町二,code_in_car30
06381001002,高畠町,大字高畠大町二,高畠町,大字高畠大町二,高畠町大字高畠大町二,山形県,高畠町,大字高畠,大町二,高畠町大字高畠大町二,6381.0,1002.0,4.0,264.0,11.0,10.0,14.0,6.0,18.0,14.0,11.0,17.0,17.0,16.0,27.0,12.0,14.0,16.0,19.0,15.0,14.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,977.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.19442750490657,38.001379401427435,0.670536593634268,1900.0,高畠町大字高畠大町二,高畠町高畠大町二,code_in_car30
06381001005,高畠町,大字高畠桜木町,高畠町,大字高畠桜木町,高畠町大字高畠桜木町,山形県,高畠町,大字高畠,桜木町,高畠町大字高畠桜木町,6381.0,1005.0,4.0,83.0,4.0,2.0,1.0,6.0,2.0,4.0,3.0,4.0,5.0,8.0,8.0,6.0,7.0,2.0,3.0,5.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,140.19454660304166,38.00441247247124,0.6853173431987511,193.0,高畠町大字高畠桜木町,高畠町高畠桜木町,code_in_car30
06381002016,高畠町,大字安久津青葉町,高畠町,大字安久津青葉町,高畠町大字安久津青葉町,山形県,高畠町,大字安久津,青葉町,高畠町大字安久津青葉町,6381.0,2016.0,4.0,149.0,6.0,1.0,5.0,4.0,6.0,9.0,11.0,4.0,9.0,8.0,13.0,16.0,6.0,11.0,10.0,14.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,140.20950674814264,38.00472012926722,0.707966775104799,731.0,高畠町大字安久津青葉町,高畠町安久津青葉町,code_in_car30
06381002014,高畠町,大字安久津旭町,高畠町,大字安久津旭町,高畠町大字安久津旭町,山形県,高畠町,大字安久津,旭町,高畠町大字安久津旭町,6381.0,2014.0,4.0,122.0,2.0,4.0,7.0,3.0,4.0,1.0,4.0,6.0,10.0,12.0,6.0,7.0,7.0,14.0,22.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,200.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.2100666512438,38.00653713012731,0.8434932621553873,1086.0,高畠町大字安久津旭町,高畠町安久津旭町,code_in_car30
06381002017,高畠町,大字安久津安久津一,高畠町,大字安久津安久津一,高畠町大字安久津安久津一,山形県,高畠町,大字安久津,安久津一,高畠町大字安久津安久津一,6381.0,2017.0,4.0,312.0,2.0,9.0,26.0,18.0,19.0,8.0,11.0,13.0,26.0,21.0,18.0,21.0,21.0,23.0,25.0,23.0,15.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21162354199672,38.00362580890198,0.8568534251784554,645.0,高畠町大字安久津安久津一,高畠町安久津安久津一,code_in_car30
06381005000,高畠町,大字小郡山,高畠町,大字小郡山,高畠町大字小郡山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21158656433772,37.9997805721905,0.894103541670379,0.0,高畠町大字小郡山,高畠町小郡山,code_in_car30
06381004000,高畠町,大字高安,高畠町,大字高安,高畠町大字高安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.20364318402247,37.99261275179521,1.1033526322530123,0.0,高畠町大字高安,高畠町高安,code_in_car30
06381001003,高畠町,大字高畠大町三,高畠町,大字高畠大町三,高畠町大字高畠大町三,山形県,高畠町,大字高畠,大町三,高畠町大字高畠大町三,6381.0,1003.0,4.0,502.0,17.0,20.0,14.0,10.0,22.0,20.0,21.0,22.0,20.0,30.0,22.0,17.0,21.0,26.0,24.0,30.0,32.0,51.0,48.0,30.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,5.0,3.0,1.0,38.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1897.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,140.18955744486183,38.00034454229734,1.1115306350719993,2677.0,高畠町大字高畠大町三,高畠町高畠大町三,code_in_car30
06381001022,高畠町,大字高畠弥生町,高畠町,大字高畠弥生町,高畠町大字高畠弥生町,山形県,高畠町,大字高畠,弥生町,高畠町大字高畠弥生町,6381.0,1022.0,4.0,806.0,28.0,39.0,36.0,38.0,34.0,37.0,41.0,44.0,52.0,42.0,61.0,62.0,55.0,59.0,37.0,35.0,50.0,35.0,13.0,5.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,6.0,4.0,1.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,275.0,0.0,68.0,0.0,163.0,0.0,0.0,239.0,0.0,383.0,0.0,0.0,0.0,245.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,140.18922651979204,38.003492648786214,1.1217059356568697,2637.0,高畠町大字高畠弥生町,高畠町高畠弥生町,code_in_car30
06381001008,高畠町,大字高畠幸町三,高畠町,大字高畠幸町三,高畠町大字高畠幸町三,山形県,高畠町,大字高畠,幸町三,高畠町大字高畠幸町三,6381.0,1008.0,4.0,381.0,13.0,26.0,17.0,9.0,12.0,16.0,28.0,30.0,19.0,24.0,33.0,20.0,24.0,28.0,25.0,23.0,14.0,11.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,389.0,0.0,62.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,42.0,0.0,118.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,140.189922569058,38.007310777555254,1.1852612366602002,1410.0,高畠町大字高畠幸町三,高畠町高畠幸町三,code_in_car30
06381002018,高畠町,大字安久津安久津二,高畠町,大字安久津安久津二,高畠町大字安久津安久津二,山形県,高畠町,大字安久津,安久津二,高畠町大字安久津安久津二,6381.0,2018.0,4.0,149.0,0.0,2.0,3.0,9.0,5.0,5.0,11.0,4.0,11.0,12.0,8.0,15.0,7.0,14.0,15.0,6.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.21532020529526,38.004538911204335,1.1935493298287596,600.0,高畠町大字安久津安久津二,高畠町安久津安久津二,code_in_car30
06381002019,高畠町,大字安久津緑町,高畠町,大字安久津緑町,高畠町大字安久津緑町,山形県,高畠町,大字安久津,緑町,高畠町大字安久津緑町,6381.0,2019.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.2140801226008,38.00807345681264,1.2325945281724486,94.0,高畠町大字安久津緑町,高畠町安久津緑町,code_in_car30
06381006000,高畠町,大字泉岡,高畠町,大字泉岡,高畠町大字泉岡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.18712460372294,37.99639571115033,1.4636815665106238,0.0,高畠町大字泉岡,高畠町泉岡,code_in_car30
06381012007,高畠町,大字根岸根岸,高畠町,大字根岸根岸,高畠町大字根岸根岸,山形県,高畠町,大字根岸,根岸,高畠町大字根岸根岸,6381.0,12007.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,23.0,0.0,0.0,56.0,0.0,97.0,0.0,0.0,45.0,53.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,24.0,0.0,0.0,113.0,0.0,0.0,0.0,17.0,0.0,0.0,140.1899305271539,38.01246378020339,1.5334520062568007,947.0,高畠町大字根岸根岸,高畠町根岸根岸,code_in_car30
06381002020,高畠町,大字安久津鳥居町,高畠町,大字安久津鳥居町,高畠町大字安久津鳥居町,山形県,高畠町,大字安久津,鳥居町,高畠町大字安久津鳥居町,6381.0,2020.0,4.0,249.0,10.0,13.0,9.0,17.0,7.0,5.0,2.0,13.0,24.0,18.0,18.0,17.0,12.0,27.0,19.0,12.0,10.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,140.22015271641263,38.00368138811103,1.599980990637572,1296.0,高畠町大字安久津鳥居町,高畠町安久津鳥居町,code_in_car30
06381014022,高畠町,大字相森弥生町,高畠町,大字相森弥生町,高畠町大字相森弥生町,山形県,高畠町,大字相森,弥生町,高畠町大字相森弥生町,6381.0,14022.0,4.0,125.0,11.0,7.0,1.0,4.0,6.0,9.0,12.0,7.0,8.0,6.0,11.0,7.0,8.0,6.0,4.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,140.1835263856478,38.00341428903448,1.6186812209732397,290.0,高畠町大字相森弥生町,高畠町相森弥生町,code_in_car30
06381007028,高畠町,大字塩森塩森,高畠町,大字塩森塩森,高畠町大字塩森塩森,山形県,高畠町,大字塩森,塩森,高畠町大字塩森塩森,6381.0,7028.0,4.0,97.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,5.0,7.0,8.0,6.0,8.0,10.0,9.0,5.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.19153596624204,37.9902215551302,1.6377003124096825,498.0,高畠町大字塩森塩森,高畠町塩森塩森,code_in_car30
06381012006,高畠町,大字根岸山越,高畠町,大字根岸山越,高畠町大字根岸山越,山形県,高畠町,大字根岸,山越,高畠町大字根岸山越,6381.0,12006.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.18709560916787,38.014062019617114,1.8341653072541553,0.0,高畠町大字根岸山越,高畠町根岸山越,code_in_car30
06381009008,高畠町,大字竹森竹上,高畠町,大字竹森竹上,高畠町大字竹森竹上,山形県,高畠町,大字竹森,竹上,高畠町大字竹森竹上,6381.0,9008.0,4.0,140.0,4.0,9.0,2.0,0.0,5.0,4.0,11.0,9.0,7.0,6.0,8.0,7.0,14.0,19.0,14.0,7.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1848973656197,38.01393826495952,1.9666016752629374,62.0,高畠町大字竹森竹上,高畠町竹森竹上,code_in_car30
