都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
奈良県,生駒市,北大和,二丁目,生駒市北大和二丁目,29209,131002,4,1160.0,生駒市,北大和二丁目,生駒市北大和二丁目,29209131002,24.0,60.0,71.0,55.0,40.0,28.0,33.0,54.0,74.0,86.0,77.0,88.0,98.0,125.0,125.0,61.0,31.0,18.0,7.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,6.0,10.0,12.0,7.0,4.0,2.0,1.0,0.0,0.0,69.0
奈良県,生駒市,北大和,三丁目,生駒市北大和三丁目,29209,131003,4,351.0,生駒市,北大和三丁目,生駒市北大和三丁目,29209131003,6.0,13.0,7.0,27.0,27.0,18.0,6.0,11.0,11.0,26.0,38.0,37.0,37.0,34.0,22.0,14.0,11.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0
奈良県,生駒市,北大和,四丁目,生駒市北大和四丁目,29209,131004,4,553.0,生駒市,北大和四丁目,生駒市北大和四丁目,29209131004,17.0,17.0,22.0,26.0,19.0,13.0,21.0,26.0,29.0,34.0,36.0,44.0,69.0,61.0,66.0,33.0,14.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,34.0
奈良県,生駒市,北大和,五丁目,生駒市北大和五丁目,29209,131005,4,485.0,生駒市,北大和五丁目,生駒市北大和五丁目,29209131005,17.0,15.0,42.0,57.0,24.0,7.0,12.0,20.0,38.0,53.0,41.0,31.0,27.0,42.0,35.0,12.0,3.0,7.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0
奈良県,生駒市,小平尾町,,生駒市小平尾町,29209,183001,4,1812.0,生駒市,小平尾町,生駒市小平尾町,29209183001,57.0,88.0,66.0,77.0,106.0,121.0,91.0,103.0,126.0,130.0,122.0,120.0,119.0,130.0,140.0,105.0,53.0,34.0,17.0,4.0,1.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,7.0,8.0,11.0,13.0,12.0,6.0,4.0,2.0,0.0,0.0,100.0
奈良県,生駒市,小平尾町,,生駒市小平尾町,29209,183002,4,264.0,生駒市,小平尾町,生駒市小平尾町,29209183002,8.0,4.0,10.0,14.0,12.0,8.0,9.0,9.0,19.0,18.0,24.0,12.0,26.0,14.0,29.0,17.0,23.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,16.0
奈良県,生駒市,小平尾町,,生駒市小平尾町,29209,183003,4,180.0,生駒市,小平尾町,生駒市小平尾町,29209183003,3.0,6.0,5.0,8.0,5.0,8.0,4.0,0.0,7.0,14.0,20.0,13.0,8.0,17.0,26.0,18.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0
奈良県,生駒市,さつき台,一丁目,生駒市さつき台一丁目,29209,202001,4,1166.0,生駒市,さつき台一丁目,生駒市さつき台一丁目,29209202001,29.0,47.0,60.0,62.0,36.0,35.0,32.0,56.0,61.0,95.0,67.0,81.0,53.0,89.0,147.0,103.0,68.0,33.0,12.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,5.0,3.0,7.0,14.0,12.0,8.0,4.0,1.0,0.0,0.0,75.0
奈良県,生駒市,さつき台,二丁目,生駒市さつき台二丁目,29209,202002,4,1126.0,生駒市,さつき台二丁目,生駒市さつき台二丁目,29209202002,25.0,32.0,51.0,71.0,70.0,40.0,23.0,34.0,51.0,97.0,103.0,104.0,80.0,81.0,103.0,85.0,42.0,24.0,7.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,6.0,5.0,7.0,10.0,10.0,5.0,3.0,1.0,0.0,0.0,70.0
奈良県,生駒市,鹿ノ台東,一丁目,生駒市鹿ノ台東一丁目,29209,231001,4,467.0,生駒市,鹿ノ台東一丁目,生駒市鹿ノ台東一丁目,29209231001,17.0,16.0,15.0,24.0,10.0,7.0,14.0,23.0,20.0,43.0,29.0,15.0,27.0,34.0,60.0,57.0,24.0,20.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,33.0
