TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あおぞらクリニック,いがらし胃腸科内科クリニック,おだわら泌尿器科・内科クリニック,こまつクリニック,さかわ内科クリニック,さくら醫院,しみず扇町クリニック,なでしこクリニックあたみ,ひまわりメンタルクリニック,クリニック山田,一般財団法人生活保健協会 湯河原中央温泉病院,一般財団法人長寿会 長寿園診療所,久保クリニック,五十子内科医院,仁天堂医院,医療法人 同愛会 小澤病院,医療法人 小林病院,医療法人 武井内科医院,医療法人 社団 山口医院,医療法人 高見澤クリニック,医療法人尽誠会 山近記念総合病院,医療法人山田クリニック,医療法人社団 川_内科医院,医療法人社団 帰陽会 丹羽病院,医療法人社団 福井内科消化器科クリニック,医療法人社団 雨宮内科医院,医療法人社団ちとせ会 熱海ちとせ病院,医療法人社団伊豆七海会 熱海 海の見える病院,医療法人社団伊豆七海会 熱海所記念病院,医療法人社団慈生会 ライフケア診療所,医療法人社団栄友会 熱海ゆずクリニック,医療法人社団湘星会 小田原腎内科クリニック,医療法人社団綾和会 間中病院,医療法人財団報徳会 西湘病院,医療法人邦友会 湯河原循環器クリニック,古藤内科小児科クリニック,国際医療福祉大学熱海病院,土屋医院,城山クリニック,多田医院,太陽の門,安井医院,安間医院,小島クリニック,小澤医院,小田原レディスクリニック,小田原医院,小田原市休日夜間急患診療所,小田原市国民健康保険片浦診療所,小田原市立病院,小田原甲状腺クリニック,小田原銀座クリニック,山近記念クリニック,川邊小児科内科医院,循環器中町クリニック,扇町しらさぎ内科クリニック,朝倉医院,本多記念青野クリニック,杏林堂クリニック,梅園ヘルスケアクリニック,森本内科医院,河西クリニック,浜辺の診療所,清水内科クリニック,湘南こいじクリニック,湘南大磯二宮クリニック,湯河原ゆうゆうの里診療所,湯河原クリニック,湯河原ホームクリニック,湯河原胃腸病院,漢和クリニック,特定医療法人社団研精会 箱根リハビリテーション病院附属ゆい小田原クリニック,独立行政法人国立病院機構 箱根病院,独立行政法人地域医療機能推進機構 湯河原病院,真鶴町国民健康保険診療所,窪倉医院,菊地医院,西川内科医院,西湘診療所,訪問診療めじろクリニック,谷口外科医院,霜島内科医院,鴨宮さとう内科クリニック,鴨宮クリニック,YKいわさきクリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
14206012002,小田原市,本町二丁目,小田原市,本町二丁目,小田原市本町二丁目,神奈川県,小田原市,本町,二丁目,小田原市本町二丁目,14206.0,12002.0,4.0,1181.0,33.0,50.0,38.0,42.0,41.0,44.0,35.0,68.0,92.0,106.0,126.0,91.0,95.0,83.0,83.0,58.0,36.0,26.0,11.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,5.0,6.0,7.0,8.0,6.0,4.0,3.0,1.0,0.0,0.0,64.0,42.0,0.0,374.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,2540.0,40.0,0.0,0.0,88.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,87.0,38.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,122.0,0.0,1662.0,0.0,322.0,80.0,0.0,0.0,0.0,0.0,1035.0,135.0,0.0,35.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,139.16047893563456,35.25052218399586,10.612098738339556,7267.0,小田原市本町二丁目,小田原市本町二丁目,code_in_car30
14206008003,小田原市,浜町三丁目,小田原市,浜町三丁目,小田原市浜町三丁目,神奈川県,小田原市,浜町,三丁目,小田原市浜町三丁目,14206.0,8003.0,4.0,985.0,27.0,40.0,30.0,39.0,55.0,40.0,48.0,63.0,48.0,64.0,68.0,58.0,69.0,80.0,73.0,49.0,57.0,47.0,14.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,7.0,5.0,7.0,5.0,1.0,0.0,0.0,57.0,0.0,0.0,56.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,48.0,0.0,505.0,1356.0,0.0,0.0,0.0,104.0,160.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,469.0,0.0,452.0,46.0,106.0,72.0,0.0,52.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,150.0,0.0,139.1641275003547,35.25021231184871,10.657273648893261,4893.0,小田原市浜町三丁目,小田原市浜町三丁目,code_in_car30
14206031003,小田原市,城山三丁目,小田原市,城山三丁目,小田原市城山三丁目,神奈川県,小田原市,城山,三丁目,小田原市城山三丁目,14206.0,31003.0,4.0,1257.0,49.0,54.0,60.0,49.0,48.0,53.0,45.0,81.0,69.0,96.0,86.0,89.0,74.0,76.0,132.0,67.0,53.0,35.0,9.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,5.0,5.0,6.0,12.0,8.0,6.0,4.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,64.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,233.0,0.0,0.0,0.0,164.0,63.0,61.0,0.0,0.0,108.0,50.0,946.0,183.0,0.0,123.0,0.0,0.0,0.0,0.0,107.0,47.0,0.0,376.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.14931294249226,35.25371292797618,10.78569226859876,4333.0,小田原市城山三丁目,小田原市城山三丁目,code_in_car30
14206065000,小田原市,水之尾,小田原市,水之尾,小田原市水之尾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.13022014218785,35.25456258539075,10.803403418394657,0.0,小田原市水之尾,小田原市水之尾,code_in_car30
14206001001,小田原市,栄町一丁目,小田原市,栄町一丁目,小田原市栄町一丁目,神奈川県,小田原市,栄町,一丁目,小田原市栄町一丁目,14206.0,1001.0,4.0,1386.0,39.0,57.0,50.0,50.0,84.0,77.0,44.0,71.0,92.0,123.0,115.0,125.0,75.0,59.0,76.0,64.0,56.0,39.0,15.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,5.0,7.0,5.0,5.0,7.0,7.0,7.0,4.0,2.0,0.0,0.0,71.0,0.0,0.0,148.0,28.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,357.0,256.0,29.0,0.0,188.0,56.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,23.0,0.0,0.0,31.0,0.0,33.0,0.0,90.0,0.0,161.0,97.0,0.0,0.0,37.0,0.0,29.0,78.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,0.0,139.1572773135897,35.25383729903024,10.913017722889357,2073.0,小田原市栄町一丁目,小田原市栄町一丁目,code_in_car30
14206008001,小田原市,浜町一丁目,小田原市,浜町一丁目,小田原市浜町一丁目,神奈川県,小田原市,浜町,一丁目,小田原市浜町一丁目,14206.0,8001.0,4.0,982.0,21.0,22.0,36.0,32.0,38.0,59.0,46.0,36.0,57.0,75.0,72.0,82.0,71.0,66.0,83.0,72.0,37.0,38.0,12.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,5.0,8.0,8.0,4.0,4.0,1.0,1.0,0.0,57.0,0.0,0.0,283.0,0.0,0.0,0.0,35.0,0.0,0.0,47.0,0.0,0.0,32.0,0.0,75.0,1086.0,80.0,37.0,0.0,31.0,129.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,29.0,0.0,210.0,0.0,247.0,214.0,0.0,0.0,35.0,0.0,210.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,136.0,0.0,396.0,304.0,0.0,0.0,0.0,0.0,213.0,190.0,0.0,0.0,139.163391730012,35.25276781969737,10.9162190299864,4599.0,小田原市浜町一丁目,小田原市浜町一丁目,code_in_car30
14206041000,小田原市,緑,小田原市,緑,小田原市緑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1439130444352,35.25648285430969,11.04272132906315,0.0,小田原市緑,小田原市緑,code_in_car30
14206008004,小田原市,浜町四丁目,小田原市,浜町四丁目,小田原市浜町四丁目,神奈川県,小田原市,浜町,四丁目,小田原市浜町四丁目,14206.0,8004.0,4.0,996.0,19.0,18.0,36.0,30.0,32.0,32.0,31.0,48.0,52.0,57.0,78.0,64.0,67.0,118.0,111.0,72.0,66.0,33.0,13.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,10.0,10.0,8.0,8.0,4.0,1.0,1.0,0.0,66.0,0.0,42.0,113.0,0.0,85.0,0.0,33.0,0.0,0.0,36.0,0.0,38.0,85.0,0.0,134.0,1402.0,38.0,0.0,0.0,0.0,116.0,0.0,0.0,113.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,368.0,0.0,0.0,191.0,0.0,0.0,79.0,0.0,176.0,140.0,0.0,78.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,41.0,279.0,0.0,0.0,0.0,0.0,89.0,42.0,0.0,0.0,139.16834070618273,35.25358040713495,11.119655913119177,4875.0,小田原市浜町四丁目,小田原市浜町四丁目,code_in_car30
14206031002,小田原市,城山二丁目,小田原市,城山二丁目,小田原市城山二丁目,神奈川県,小田原市,城山,二丁目,小田原市城山二丁目,14206.0,31002.0,4.0,1173.0,39.0,34.0,28.0,32.0,49.0,31.0,54.0,60.0,61.0,67.0,76.0,85.0,91.0,103.0,96.0,71.0,62.0,66.0,38.0,12.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,8.0,9.0,8.0,7.0,8.0,4.0,1.0,0.0,75.0,0.0,0.0,0.0,47.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,0.0,0.0,44.0,0.0,0.0,108.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,412.0,0.0,1435.0,150.0,96.0,86.0,0.0,0.0,57.0,0.0,49.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.14786205244695,35.25702525964017,11.136132254444695,7244.0,小田原市城山二丁目,小田原市城山二丁目,code_in_car30
14206001002,小田原市,栄町二丁目,小田原市,栄町二丁目,小田原市栄町二丁目,神奈川県,小田原市,栄町,二丁目,小田原市栄町二丁目,14206.0,1002.0,4.0,866.0,18.0,29.0,17.0,22.0,28.0,39.0,41.0,45.0,44.0,76.0,80.0,65.0,49.0,58.0,67.0,56.0,47.0,19.0,9.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,6.0,6.0,6.0,2.0,1.0,0.0,0.0,52.0,0.0,24.0,68.0,0.0,0.0,0.0,59.0,0.0,0.0,34.0,0.0,0.0,19.0,0.0,20.0,337.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,22.0,0.0,0.0,43.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,164.0,65.0,0.0,128.0,18.0,0.0,103.0,0.0,0.0,116.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,28.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,139.15902722777057,35.25595868222863,11.175290564320902,1921.0,小田原市栄町二丁目,小田原市栄町二丁目,code_in_car30
14206001004,小田原市,栄町四丁目,小田原市,栄町四丁目,小田原市栄町四丁目,神奈川県,小田原市,栄町,四丁目,小田原市栄町四丁目,14206.0,1004.0,4.0,807.0,14.0,28.0,36.0,38.0,38.0,38.0,30.0,39.0,58.0,72.0,69.0,42.0,41.0,54.0,57.0,48.0,42.0,22.0,17.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,45.0,0.0,31.0,51.0,28.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,23.0,0.0,31.0,173.0,28.0,36.0,0.0,84.0,85.0,0.0,0.0,115.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,26.0,0.0,68.0,0.0,114.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,78.0,0.0,433.0,0.0,1051.0,92.0,0.0,0.0,32.0,0.0,88.0,0.0,0.0,36.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,54.0,0.0,0.0,0.0,0.0,53.0,0.0,139.16253187337907,35.25581941857205,11.227938951564447,3429.0,小田原市栄町四丁目,小田原市栄町四丁目,code_in_car30
14206008002,小田原市,浜町二丁目,小田原市,浜町二丁目,小田原市浜町二丁目,神奈川県,小田原市,浜町,二丁目,小田原市浜町二丁目,14206.0,8002.0,4.0,696.0,12.0,26.0,20.0,28.0,27.0,24.0,25.0,41.0,35.0,48.0,43.0,37.0,34.0,63.0,86.0,53.0,49.0,19.0,16.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,8.0,6.0,6.0,2.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1652886736154,35.25552112063355,11.255183751937977,4316.0,小田原市浜町二丁目,小田原市浜町二丁目,code_in_car30
14206031001,小田原市,城山一丁目,小田原市,城山一丁目,小田原市城山一丁目,神奈川県,小田原市,城山,一丁目,小田原市城山一丁目,14206.0,31001.0,4.0,1460.0,57.0,79.0,68.0,66.0,47.0,41.0,73.0,103.0,86.0,130.0,102.0,89.0,102.0,101.0,105.0,70.0,48.0,38.0,21.0,6.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,5.0,6.0,8.0,10.0,8.0,6.0,4.0,2.0,1.0,0.0,80.0,0.0,0.0,43.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,325.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,37.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,86.0,0.0,518.0,49.0,40.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,67.0,0.0,139.1541767926235,35.25814178507552,11.335605853063507,2470.0,小田原市城山一丁目,小田原市城山一丁目,code_in_car30
14206044000,小田原市,谷津,小田原市,谷津,小田原市谷津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.14809772560264,35.259618189140475,11.42507442150308,0.0,小田原市谷津,小田原市谷津,code_in_car30
14206005003,小田原市,中町三丁目,小田原市,中町三丁目,小田原市中町三丁目,神奈川県,小田原市,中町,三丁目,小田原市中町三丁目,14206.0,5003.0,4.0,1004.0,33.0,28.0,40.0,36.0,53.0,54.0,56.0,61.0,50.0,81.0,89.0,75.0,62.0,82.0,78.0,36.0,35.0,15.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,7.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,263.0,0.0,0.0,161.0,113.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,85.0,0.0,0.0,0.0,45.0,0.0,299.0,0.0,410.0,142.0,0.0,207.0,0.0,0.0,43.0,128.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,61.0,118.0,0.0,139.16711950439134,35.25696898541002,11.453066792435967,2817.0,小田原市中町三丁目,小田原市中町三丁目,code_in_car30
14206043000,小田原市,荻窪,小田原市,荻窪,小田原市荻窪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.0,171.0,0.0,0.0,0.0,762.0,0.0,0.0,0.0,0.0,49.0,164.0,0.0,0.0,812.0,63.0,82.0,0.0,703.0,115.0,47.0,0.0,2734.0,0.0,278.0,0.0,0.0,52.0,0.0,0.0,187.0,0.0,40.0,38.0,51.0,0.0,0.0,2284.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,1845.0,43.0,277.0,392.0,0.0,482.0,208.0,0.0,102.0,38.0,0.0,5585.0,51.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,63.0,203.0,487.0,184.0,45.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,139.14243362087134,35.2604071110858,11.468633722134287,20030.0,小田原市荻窪,小田原市荻窪,code_in_car30
14206001003,小田原市,栄町三丁目,小田原市,栄町三丁目,小田原市栄町三丁目,神奈川県,小田原市,栄町,三丁目,小田原市栄町三丁目,14206.0,1003.0,4.0,1041.0,31.0,24.0,24.0,37.0,50.0,41.0,62.0,66.0,51.0,71.0,63.0,90.0,64.0,59.0,73.0,53.0,52.0,38.0,37.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,7.0,6.0,6.0,4.0,4.0,1.0,0.0,60.0,0.0,0.0,157.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0,0.0,363.0,132.0,0.0,0.0,417.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,143.0,0.0,1142.0,0.0,568.0,60.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1594904274562,35.25882673090926,11.496210849249541,4424.0,小田原市栄町三丁目,小田原市栄町三丁目,code_in_car30
14206026002,小田原市,東町二丁目,小田原市,東町二丁目,小田原市東町二丁目,神奈川県,小田原市,東町,二丁目,小田原市東町二丁目,14206.0,26002.0,4.0,449.0,12.0,6.0,10.0,14.0,23.0,24.0,21.0,14.0,19.0,31.0,30.0,34.0,40.0,21.0,34.0,26.0,32.0,31.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1738271414234,35.25621293718512,11.545529009329957,1276.0,小田原市東町二丁目,小田原市東町二丁目,code_in_car30
14206005002,小田原市,中町二丁目,小田原市,中町二丁目,小田原市中町二丁目,神奈川県,小田原市,中町,二丁目,小田原市中町二丁目,14206.0,5002.0,4.0,912.0,29.0,31.0,37.0,29.0,36.0,39.0,47.0,69.0,48.0,56.0,81.0,67.0,54.0,62.0,64.0,50.0,45.0,25.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,3.0,2.0,0.0,0.0,53.0,0.0,0.0,136.0,0.0,0.0,0.0,128.0,0.0,0.0,78.0,0.0,0.0,95.0,0.0,0.0,310.0,37.0,0.0,0.0,149.0,0.0,0.0,0.0,88.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,107.0,0.0,93.0,0.0,0.0,0.0,0.0,508.0,0.0,214.0,0.0,579.0,41.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.16495903059152,35.25952224747867,11.679544363546112,3467.0,小田原市中町二丁目,小田原市中町二丁目,code_in_car30
