TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いかわクリニック,いのうえクリニック,いび漢方クリニック,えさきクリニック,おおのクリニック,おのぎクリニック,かさい内科クリニック,かわごえクリニック,こじま内科クリニック,こやまかわせみクリニック,さぎ山クリニック,さとう内科クリニック,しま医院,たしろクリニック,つじクリニック,なかしま医院,なわ医院・乳腺クリニック,のだ医院,ひろせ内科,ふじい内科クリニック,まくわクリニック,またまるこどもアレルギークリニック,みずほクリニック,みながわ内科・循環器科クリニック,むらせファミリークリニック,むらのわクリニック,もとす広域連合療育医療施設休日急患診療所,ゆり形成内科整形おおの,クリニック ラポール,クリニックIB(アイビー),サンシャインM&Dクリニック,七郷クリニック,三輪クリニック,下野内科,中島洋診療所,今村医院,伊藤医院,北方ひまわりクリニック,北方医院,北方在宅クリニック,医療法人和光会 山田病院,医療法人幸仁会 白木医院,医療法人清光会 名和内科,医療法人社団橘会 新生病院,医療法人社団誠広会 平野総合病院,医療法人若園医院,医療法人若葉会 さとうファミリークリニック,又丸診療所,国枝医院 揖斐郡大野町,国枝医院 本巣市,堀部クリニック,大久保医院,大野医院,宇土医院,小林医院,小森内科クリニック,岐北クリニック,岐阜大学医学部附属病院,岐阜清流病院,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 揖斐厚生病院,折居クリニック,揖斐川町久瀬診療所,揖斐川町春日診療所,揖斐川町藤橋国民健康保険診療所,斎藤リウマチ科内科整形外科,明石クリニック,本巣内科クリニック,本巣市国民健康保険本巣診療所,本巣市国民健康保険根尾診療所,東クリニック,東堀クリニック,梅田クリニック,河田医院,田中医院,石黒クリニック,神田外科医院,福富医院,立山クリニック,糸貫内科クリニック,網代診療所,谷村クリニック,谷汲中央診療所,赤坂あきたクリニック,野々村医院,野原クリニック,野口整形外科内科医院,長瀬診療所,青木内科・眼科,高木クリニック,高田医院,鳥沢クリニック,鳥澤医院,鹿野クリニック,黒川胃腸科外科クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21202192004,大垣市,菅野四丁目,大垣市,菅野四丁目,大垣市菅野四丁目,岐阜県,大垣市,菅野,四丁目,大垣市菅野四丁目,21202.0,192004.0,4.0,32.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.59759034586088,35.39071043919963,15.164617246764589,60.0,大垣市菅野四丁目,大垣市菅野四丁目,code_in_car30
21202146002,大垣市,三津屋町二丁目,大垣市,三津屋町二丁目,大垣市三津屋町二丁目,岐阜県,大垣市,三津屋町,二丁目,大垣市三津屋町二丁目,21202.0,146002.0,4.0,385.0,9.0,26.0,27.0,34.0,26.0,8.0,9.0,21.0,37.0,48.0,30.0,19.0,17.0,22.0,22.0,12.0,9.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,136.61819310500454,35.3904684367783,15.165004151947828,259.0,大垣市三津屋町二丁目,大垣市三津屋町二丁目,code_in_car30
21201606003,岐阜市,河渡三丁目,岐阜市,河渡三丁目,岐阜市河渡三丁目,岐阜県,岐阜市,河渡,三丁目,岐阜市河渡三丁目,21201.0,606003.0,4.0,835.0,66.0,44.0,49.0,59.0,40.0,47.0,48.0,61.0,68.0,92.0,44.0,38.0,20.0,20.0,19.0,15.0,10.0,6.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,340.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,136.69917905056738,35.41103536922178,15.173692951297394,783.0,岐阜市河渡三丁目,岐阜市河渡三丁目,code_in_car30
21202146001,大垣市,三津屋町一丁目,大垣市,三津屋町一丁目,大垣市三津屋町一丁目,岐阜県,大垣市,三津屋町,一丁目,大垣市三津屋町一丁目,21202.0,146001.0,4.0,507.0,16.0,37.0,28.0,43.0,43.0,24.0,31.0,23.0,48.0,36.0,34.0,18.0,24.0,19.0,21.0,18.0,13.0,5.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6132830825343,35.39017992982899,15.182540414323364,267.0,大垣市三津屋町一丁目,大垣市三津屋町一丁目,code_in_car30
21216145000,瑞穂市,呂久,瑞穂市,呂久,瑞穂市呂久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,136.64377243711374,35.39286860283307,15.187384538235483,278.0,瑞穂市呂久,瑞穂市呂久,code_in_car30
21201881000,岐阜市,鷺山新町,岐阜市,鷺山新町,岐阜市鷺山新町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.75162758697473,35.45310585892858,15.190811135916448,205.0,岐阜市鷺山新町,岐阜市鷺山新町,code_in_car30
21201773001,岐阜市,西河渡一丁目,岐阜市,西河渡一丁目,岐阜市西河渡一丁目,岐阜県,岐阜市,西河渡,一丁目,岐阜市西河渡一丁目,21201.0,773001.0,4.0,203.0,7.0,14.0,15.0,10.0,8.0,7.0,11.0,14.0,28.0,18.0,20.0,6.0,5.0,9.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,136.69479639768008,35.40855030590693,15.205024765865971,127.0,岐阜市西河渡一丁目,岐阜市西河渡一丁目,code_in_car30
21216024001,瑞穂市,生津外宮東町一丁目,瑞穂市,生津外宮東町一丁目,瑞穂市生津外宮東町一丁目,岐阜県,瑞穂市,生津外宮東町,一丁目,瑞穂市生津外宮東町一丁目,21216.0,24001.0,4.0,258.0,4.0,6.0,9.0,10.0,22.0,12.0,14.0,14.0,19.0,23.0,14.0,17.0,9.0,24.0,25.0,13.0,10.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.69120455653848,35.40688284650937,15.206102209551462,55.0,瑞穂市生津外宮東町一丁目,瑞穂市生津外宮東町一丁目,code_in_car30
21215004000,山県市,西深瀬,山県市,西深瀬,山県市西深瀬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,714.0,114.0,0.0,0.0,136.77746719516497,35.5130870909295,15.207672581182242,1241.0,山県市西深瀬,山県市西深瀬,code_in_car30
21201859102,岐阜市,則武中二丁目,岐阜市,則武中二丁目,岐阜市則武中二丁目,岐阜県,岐阜市,則武中,二丁目,岐阜市則武中二丁目,21201.0,859102.0,4.0,808.0,40.0,52.0,45.0,35.0,30.0,45.0,56.0,52.0,51.0,79.0,48.0,49.0,50.0,43.0,26.0,26.0,23.0,9.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,136.74047310993595,35.439887545862376,15.237087234487282,1152.0,岐阜市則武中二丁目,岐阜市則武中二丁目,code_in_car30
21201401002,岐阜市,西中島二丁目,岐阜市,西中島二丁目,岐阜市西中島二丁目,岐阜県,岐阜市,西中島,二丁目,岐阜市西中島二丁目,21201.0,401002.0,4.0,297.0,13.0,20.0,17.0,15.0,16.0,24.0,17.0,22.0,25.0,29.0,24.0,10.0,11.0,16.0,10.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.72202159985514,35.42404263391392,15.254694715735484,483.0,岐阜市西中島二丁目,岐阜市西中島二丁目,code_in_car30
21201867001,岐阜市,萱場南一丁目,岐阜市,萱場南一丁目,岐阜市萱場南一丁目,岐阜県,岐阜市,萱場南,一丁目,岐阜市萱場南一丁目,21201.0,867001.0,4.0,482.0,33.0,14.0,14.0,21.0,24.0,26.0,37.0,32.0,30.0,40.0,31.0,32.0,23.0,21.0,22.0,18.0,9.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.73329284957117,35.432840288505666,15.264839404456458,309.0,岐阜市萱場南一丁目,岐阜市萱場南一丁目,code_in_car30
21215005000,山県市,高木,山県市,高木,山県市高木,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,147.0,0.0,0.0,136.77646681014895,35.503184255752494,15.268098489492097,1654.0,山県市高木,山県市高木,code_in_car30
21201398002,岐阜市,北島二丁目,岐阜市,北島二丁目,岐阜市北島二丁目,岐阜県,岐阜市,北島,二丁目,岐阜市北島二丁目,21201.0,398002.0,4.0,286.0,19.0,17.0,19.0,14.0,23.0,15.0,21.0,22.0,27.0,29.0,11.0,15.0,13.0,8.0,7.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.72781497293175,35.42820690538703,15.272074160852725,465.0,岐阜市北島二丁目,岐阜市北島二丁目,code_in_car30
21201396004,岐阜市,白菊町四丁目,岐阜市,白菊町四丁目,岐阜市白菊町四丁目,岐阜県,岐阜市,白菊町,四丁目,岐阜市白菊町四丁目,21201.0,396004.0,4.0,140.0,9.0,5.0,2.0,3.0,7.0,11.0,11.0,6.0,7.0,4.0,9.0,13.0,11.0,8.0,4.0,9.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,136.73555402135537,35.434383700639756,15.299139719879427,200.0,岐阜市白菊町四丁目,岐阜市白菊町四丁目,code_in_car30
21201604000,岐阜市,一日市場,岐阜市,一日市場,岐阜市一日市場,岐阜県,岐阜市,一日市場,,岐阜市一日市場,21201.0,604000.0,4.0,127.0,0.0,4.0,9.0,7.0,3.0,3.0,1.0,4.0,6.0,16.0,6.0,7.0,7.0,11.0,16.0,8.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.71825424108826,35.42087653563835,15.299749569765229,75.0,岐阜市一日市場,岐阜市一日市場,code_in_car30
21201922003,岐阜市,下土居三丁目,岐阜市,下土居三丁目,岐阜市下土居三丁目,岐阜県,岐阜市,下土居,三丁目,岐阜市下土居三丁目,21201.0,922003.0,4.0,118.0,1.0,4.0,12.0,2.0,8.0,8.0,6.0,7.0,8.0,8.0,4.0,8.0,7.0,4.0,4.0,4.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7546947034393,35.4550900428911,15.309452962022984,268.0,岐阜市下土居三丁目,岐阜市下土居三丁目,code_in_car30
21202149002,大垣市,西之川町二丁目,大垣市,西之川町二丁目,大垣市西之川町二丁目,岐阜県,大垣市,西之川町,二丁目,大垣市西之川町二丁目,21202.0,149002.0,4.0,39.0,0.0,2.0,6.0,4.0,2.0,0.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.6066821039547,35.388916760953116,15.32398007747612,0.0,大垣市西之川町二丁目,大垣市西之川町二丁目,code_in_car30
