TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村コード,市区町村名,町丁字コード,大字・町名,字・丁目名,町丁目名,総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,こみ内科クリニック,やすらぎ在宅診療所,中島内科・循環器科クリニック,二俣尾診療所,医療法人社団 三清会 青梅かすみ台クリニック,医療法人社団 三秀会 青梅三慶病院,医療法人社団 上長渕医会 井上医院,医療法人社団 不二会 野村医院,医療法人社団 久遠会 友田クリニック,医療法人社団 亀生会 丹生クリニック,医療法人社団 厚心会 笹本医院,医療法人社団 向日葵清心会 ひまわり在宅診療所,医療法人社団 平岡会 青梅医院,医療法人社団 幸悠会 鈴木慈光病院,医療法人社団 救人会 東青梅診療所,医療法人社団 東仁会 ひがし青梅腎クリニック,医療法人社団 東仁会 青梅腎クリニック,医療法人社団 沢医会 沢井診療所,医療法人社団 瀧川メンタルクリニック,医療法人社団 真胤会 馬場内科クリニック,医療法人社団 睦和会 下奥多摩医院,医療法人社団 長生会 小曾木診療所,医療法人社団 長生会 成木長生病院,医療法人財団 利定会 大久野病院,医療法人財団 利定会 進藤医院,古里診療所,土田医院,大河原森本医院,奥多摩町 国民健康保険奥多摩病院日原診療所,奥多摩町国民健康保険 奥多摩病院,小林医院,川辺医院,明星会医院,林レディースクリニック,梅郷診療所,河辺皮膚科メンタルクリニック,河辺駅前クリニック,田中医院,社会福祉法人 双葉会診療所,荒巻医院,青梅市休日夜間診療所,青梅市立総合病院,青梅整形外科内科,馬場医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
13205001005,青梅市,東青梅五丁目,青梅市,東青梅五丁目,青梅市東青梅五丁目,東京都,13205.0,青梅市,1005.0,東青梅,５丁目,東京都青梅市東青梅５丁目,1842,64,70,71,67,69,120,121,149,163,112,118,119,142,164,121,85,55,21,7,4,-,2.43,3.64,2.61,1.65,1.63,3.4,3.87,5.0,5.71,4.38,5.19,6.84,8.97,13.29,11.37,9.52,6.61,2.41,0.7,0.4,,99.62,199.0,192.0,108.0,0.0,204.0,220.0,331.0,0.0,0.0,235.0,235.0,0.0,0.0,0.0,320.0,84.0,327.0,400.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,121.0,0.0,0.0,106.0,0.0,0.0,205.0,0.0,0.0,129.0,0.0,818.0,36.0,0.0,139.28079435266463,35.78924200594695,13.130783915646274,4964.0,青梅市東青梅五丁目,青梅市東青梅五丁目,code_in_car30
13205001004,青梅市,東青梅四丁目,青梅市,東青梅四丁目,青梅市東青梅四丁目,東京都,13205.0,青梅市,1004.0,東青梅,４丁目,東京都青梅市東青梅４丁目,1337,32,36,39,57,83,111,81,92,73,106,100,93,91,106,79,72,51,24,10,1,-,1.21,1.87,1.44,1.4,1.96,3.15,2.59,3.08,2.56,4.15,4.4,5.35,5.75,8.59,7.42,8.06,6.13,2.76,1.0,0.1,,72.97,763.0,604.0,112.0,0.0,38.0,0.0,101.0,64.0,0.0,1238.0,0.0,84.0,53.0,0.0,235.0,57.0,1769.0,0.0,1045.0,0.0,196.0,0.0,0.0,91.0,0.0,73.0,0.0,176.0,0.0,0.0,35.0,0.0,58.0,84.0,0.0,116.0,37.0,0.0,0.0,0.0,228.0,1607.0,83.0,0.0,139.2800714587807,35.784997950922,13.200595472687663,8947.0,青梅市東青梅四丁目,青梅市東青梅四丁目,code_in_car30
13205003002,青梅市,師岡町二丁目,青梅市,師岡町二丁目,青梅市師岡町二丁目,東京都,13205.0,青梅市,3002.0,師岡町,２丁目,東京都青梅市師岡町２丁目,1573,52,56,60,81,82,72,72,84,95,110,124,111,150,166,98,70,54,27,7,2,-,1.97,2.91,2.21,1.99,1.94,2.04,2.3,2.82,3.33,4.3,5.45,6.38,9.48,13.45,9.21,7.84,6.49,3.1,0.7,0.2,,88.11,30.0,270.0,566.0,0.0,188.0,34.0,127.0,26.0,0.0,212.0,0.0,31.0,0.0,0.0,137.0,72.0,118.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,47.0,0.0,92.0,0.0,0.0,33.0,508.0,30.0,0.0,288.0,0.0,563.0,78.0,0.0,139.28343472182166,35.79382211282072,13.238020521848034,3590.0,青梅市師岡町二丁目,青梅市師岡町二丁目,code_in_car30
13205003003,青梅市,師岡町三丁目,青梅市,師岡町三丁目,青梅市師岡町三丁目,東京都,13205.0,青梅市,3003.0,師岡町,３丁目,東京都青梅市師岡町３丁目,1110,37,30,40,39,60,78,61,46,91,86,81,79,98,68,85,73,33,18,5,1,1,1.4,1.56,1.47,0.96,1.42,2.21,1.95,1.54,3.19,3.36,3.56,4.54,6.19,5.51,7.99,8.17,3.96,2.07,0.5,0.1,0.1,61.75,54.0,90.0,410.0,0.0,143.0,29.0,0.0,35.0,0.0,63.0,0.0,0.0,0.0,0.0,80.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,508.0,0.0,0.0,238.0,0.0,356.0,63.0,0.0,139.2845984001175,35.79024004787529,13.43401807877623,2437.0,青梅市師岡町三丁目,青梅市師岡町三丁目,code_in_car30
13205012003,青梅市,河辺町三丁目,青梅市,河辺町三丁目,青梅市河辺町三丁目,東京都,13205.0,青梅市,12003.0,河辺町,３丁目,東京都青梅市河辺町３丁目,517,14,14,22,25,23,23,12,26,48,34,36,32,45,52,42,40,22,5,2,-,-,0.53,0.73,0.81,0.61,0.54,0.65,0.38,0.87,1.68,1.33,1.58,1.84,2.84,4.21,3.95,4.48,2.64,0.57,0.2,,,30.44,286.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.0,0.0,149.0,0.0,0.0,0.0,0.0,147.0,0.0,88.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,51.0,0.0,54.0,0.0,0.0,0.0,589.0,62.0,0.0,139.28099096826944,35.78036771264677,13.441146263875465,2669.0,青梅市河辺町三丁目,青梅市河辺町三丁目,code_in_car30
13205016001,青梅市,野上町一丁目,青梅市,野上町一丁目,青梅市野上町一丁目,東京都,13205.0,青梅市,16001.0,野上町,１丁目,東京都青梅市野上町１丁目,771,25,32,42,43,39,24,30,57,45,75,49,36,45,62,66,53,31,11,5,1,-,0.95,1.66,1.55,1.06,0.92,0.68,0.96,1.91,1.58,2.93,2.15,2.07,2.84,5.02,6.2,5.93,3.72,1.26,0.5,0.1,,43.99,112.0,223.0,252.0,0.0,296.0,0.0,0.0,37.0,0.0,378.0,0.0,0.0,0.0,0.0,38.0,0.0,78.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,98.0,0.0,0.0,148.0,0.0,347.0,91.0,0.0,139.28658756912628,35.79602876682667,13.463982028119203,2226.0,青梅市野上町一丁目,青梅市野上町一丁目,code_in_car30
13205003004,青梅市,師岡町四丁目,青梅市,師岡町四丁目,青梅市師岡町四丁目,東京都,13205.0,青梅市,3004.0,師岡町,４丁目,東京都青梅市師岡町４丁目,879,26,26,27,32,47,55,59,53,66,59,63,48,85,89,68,41,22,11,2,-,-,0.99,1.35,0.99,0.79,1.11,1.56,1.89,1.78,2.31,2.31,2.77,2.76,5.37,7.21,6.39,4.59,2.64,1.26,0.2,,,48.27,70.0,213.0,84.0,0.0,612.0,0.0,0.0,0.0,63.0,103.0,114.0,0.0,0.0,0.0,28.0,0.0,521.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,818.0,0.0,0.0,91.0,0.0,338.0,0.0,0.0,139.28425249571742,35.78733847394781,13.48798731352378,4061.0,青梅市師岡町四丁目,青梅市師岡町四丁目,code_in_car30
13205009001,青梅市,長淵一丁目,青梅市,長淵一丁目,青梅市長淵一丁目,東京都,13205.0,青梅市,9001.0,長淵,１丁目,東京都青梅市長淵１丁目,1352,34,52,78,69,56,48,50,77,118,88,83,73,78,98,88,75,82,60,38,7,-,1.29,2.7,2.87,1.7,1.33,1.36,1.6,2.58,4.13,3.44,3.65,4.2,4.93,7.94,8.27,8.4,9.85,6.89,3.81,0.7,,81.64,103.0,222.0,0.0,0.0,36.0,0.0,280.0,0.0,70.0,210.0,465.0,0.0,0.0,0.0,40.0,48.0,89.0,0.0,212.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,34.0,99.0,0.0,0.0,0.0,0.0,69.0,736.0,211.0,0.0,139.27884328846926,35.77315543453416,13.548350056712597,3736.0,青梅市長淵一丁目,青梅市長淵一丁目,code_in_car30
13205012004,青梅市,河辺町四丁目,青梅市,河辺町四丁目,青梅市河辺町四丁目,東京都,13205.0,青梅市,12004.0,河辺町,４丁目,東京都青梅市河辺町４丁目,1436,56,58,36,65,65,66,102,91,113,107,106,95,117,105,99,79,50,20,6,-,-,2.12,3.01,1.32,1.6,1.54,1.87,3.27,3.05,3.96,4.19,4.66,5.46,7.39,8.51,9.3,8.85,6.0,2.3,0.6,,,79.0,1122.0,694.0,72.0,0.0,0.0,0.0,37.0,0.0,0.0,1825.0,152.0,315.0,0.0,0.0,187.0,0.0,478.0,0.0,187.0,0.0,71.0,0.0,36.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,31.0,0.0,0.0,109.0,0.0,0.0,32.0,0.0,0.0,0.0,263.0,938.0,30.0,0.0,139.28462072060358,35.7814332708108,13.71274773406961,6614.0,青梅市河辺町四丁目,青梅市河辺町四丁目,code_in_car30
13205012002,青梅市,河辺町二丁目,青梅市,河辺町二丁目,青梅市河辺町二丁目,東京都,13205.0,青梅市,12002.0,河辺町,２丁目,東京都青梅市河辺町２丁目,683,7,16,20,44,60,40,15,27,48,49,104,87,58,28,39,15,12,11,3,-,-,0.27,0.83,0.74,1.08,1.42,1.13,0.48,0.91,1.68,1.92,4.57,5.0,3.67,2.27,3.66,1.68,1.44,1.26,0.3,,,34.31,0.0,0.0,94.0,0.0,450.0,259.0,87.0,37.0,0.0,362.0,0.0,44.0,0.0,0.0,45.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,88.0,45.0,99.0,0.0,0.0,0.0,54.0,393.0,53.0,0.0,139.28349114256858,35.778147798366746,13.736534295591511,2315.0,青梅市河辺町二丁目,青梅市河辺町二丁目,code_in_car30
13205012010,青梅市,河辺町十丁目,青梅市,河辺町十丁目,青梅市河辺町十丁目,東京都,13205.0,青梅市,12010.0,河辺町,１０丁目,東京都青梅市河辺町１０丁目,1540,49,44,57,67,120,119,123,133,137,125,134,101,106,77,57,51,24,14,2,-,-,1.86,2.29,2.1,1.65,2.84,3.38,3.94,4.46,4.8,4.89,5.89,5.81,6.7,6.24,5.36,5.71,2.88,1.61,0.2,,,72.61,93.0,90.0,108.0,0.0,0.0,0.0,148.0,0.0,155.0,129.0,46.0,48.0,0.0,0.0,119.0,0.0,298.0,0.0,83.0,0.0,59.0,0.0,0.0,0.0,89.0,300.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,0.0,0.0,333.0,745.0,0.0,0.0,201.0,46.0,423.0,42.0,0.0,139.28652167331214,35.785540869855524,13.740012781742504,3638.0,青梅市河辺町十丁目,青梅市河辺町十丁目,code_in_car30
13205012005,青梅市,河辺町五丁目,青梅市,河辺町五丁目,青梅市河辺町五丁目,東京都,13205.0,青梅市,12005.0,河辺町,５丁目,東京都青梅市河辺町５丁目,1449,55,67,54,53,73,96,95,109,134,110,104,92,84,102,93,62,39,21,5,1,-,2.08,3.48,1.99,1.3,1.73,2.72,3.04,3.65,4.69,4.3,4.57,5.29,5.31,8.26,8.74,6.94,4.68,2.41,0.5,0.1,,75.78,751.0,505.0,44.0,0.0,0.0,0.0,86.0,0.0,0.0,1971.0,51.0,85.0,0.0,0.0,39.0,0.0,1410.0,0.0,467.0,0.0,33.0,0.0,0.0,0.0,0.0,435.0,0.0,70.0,0.0,0.0,38.0,0.0,39.0,38.0,0.0,33.0,292.0,0.0,0.0,0.0,0.0,895.0,131.0,0.0,139.28585710023768,35.78300178671702,13.765017447204395,7413.0,青梅市河辺町五丁目,青梅市河辺町五丁目,code_in_car30
13205016002,青梅市,野上町二丁目,青梅市,野上町二丁目,青梅市野上町二丁目,東京都,13205.0,青梅市,16002.0,野上町,２丁目,東京都青梅市野上町２丁目,1356,62,56,73,72,59,63,82,92,133,93,81,95,88,80,69,71,53,27,6,1,-,2.35,2.91,2.69,1.77,1.4,1.79,2.62,3.08,4.66,3.64,3.56,5.46,5.56,6.48,6.48,7.95,6.37,3.1,0.6,0.1,,72.57,151.0,306.0,224.0,0.0,536.0,0.0,285.0,71.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,34.0,0.0,92.0,0.0,0.0,0.0,36.0,69.0,0.0,0.0,0.0,0.0,0.0,42.0,41.0,0.0,0.0,0.0,76.0,0.0,0.0,103.0,64.0,1004.0,0.0,0.0,139.28944617810842,35.79345578553697,13.775903593933743,3231.0,青梅市野上町二丁目,青梅市野上町二丁目,code_in_car30
13205016003,青梅市,野上町三丁目,青梅市,野上町三丁目,青梅市野上町三丁目,東京都,13205.0,青梅市,16003.0,野上町,３丁目,東京都青梅市野上町３丁目,2930,98,105,139,143,162,225,197,173,267,214,190,182,178,213,191,126,81,36,9,1,-,3.71,5.46,5.12,3.52,3.83,6.38,6.31,5.8,9.35,8.37,8.35,10.47,11.25,17.26,17.94,14.11,9.73,4.13,0.9,0.1,,152.09,257.0,886.0,638.0,0.0,3759.0,131.0,179.0,81.0,0.0,154.0,179.0,49.0,0.0,54.0,318.0,40.0,420.0,0.0,858.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,44.0,1133.0,0.0,0.0,1651.0,94.0,1833.0,441.0,0.0,139.28997762538975,35.79005881464864,13.909298332969737,13537.0,青梅市野上町三丁目,青梅市野上町三丁目,code_in_car30
13205010005,青梅市,友田町五丁目,青梅市,友田町五丁目,青梅市友田町五丁目,東京都,13205.0,青梅市,10005.0,友田町,５丁目,東京都青梅市友田町５丁目,708,15,31,42,43,23,38,30,40,62,44,30,44,47,88,52,33,29,14,3,-,-,0.57,1.61,1.55,1.06,0.54,1.08,0.96,1.34,2.17,1.72,1.32,2.53,2.97,7.13,4.89,3.7,3.48,1.61,0.3,,,40.53,32.0,96.0,32.0,0.0,0.0,0.0,191.0,0.0,216.0,69.0,47.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,297.0,32.0,0.0,139.28255191027992,35.77083583879235,13.957127678591196,1647.0,青梅市友田町五丁目,青梅市友田町五丁目,code_in_car30
13205016004,青梅市,野上町四丁目,青梅市,野上町四丁目,青梅市野上町四丁目,東京都,13205.0,青梅市,16004.0,野上町,４丁目,東京都青梅市野上町４丁目,1531,71,51,58,96,79,105,116,130,133,126,102,89,109,103,73,42,31,11,3,2,1,2.69,2.65,2.13,2.36,1.87,2.98,3.71,4.36,4.66,4.93,4.48,5.12,6.89,8.34,6.86,4.7,3.72,1.26,0.3,0.2,0.1,74.31,0.0,204.0,292.0,0.0,936.0,102.0,86.0,0.0,0.0,170.0,105.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,266.0,0.0,0.0,0.0,262.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,50.0,527.0,66.0,0.0,806.0,0.0,903.0,0.0,0.0,139.28998622206663,35.78731350252712,13.987097359438968,5025.0,青梅市野上町四丁目,青梅市野上町四丁目,code_in_car30
13308003003,奥多摩町,留浦,奥多摩町,留浦,奥多摩町留浦,東京都,13308.0,西多摩郡奥多摩町,3003.0,留浦,,東京都西多摩郡奥多摩町留浦,21,-,-,-,-,-,-,1,-,-,1,2,2,1,4,4,2,2,2,-,-,-,,,,,,,0.03,,,0.04,0.09,0.12,0.06,0.32,0.38,0.22,0.24,0.23,,,,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.98662904329277,35.79043750665726,14.249186126855232,0.0,奥多摩町留浦,奥多摩町留浦,code_in_car30
13205010004,青梅市,友田町四丁目,青梅市,友田町四丁目,青梅市友田町四丁目,東京都,13205.0,青梅市,10004.0,友田町,４丁目,東京都青梅市友田町４丁目,729,24,27,30,31,20,35,32,48,50,46,43,49,60,73,71,42,27,15,6,-,-,0.91,1.4,1.1,0.76,0.47,0.99,1.02,1.61,1.75,1.8,1.89,2.82,3.79,5.91,6.67,4.7,3.24,1.72,0.6,,,43.15,47.0,173.0,0.0,0.0,0.0,0.0,240.0,66.0,732.0,47.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,33.0,0.0,47.0,0.0,0.0,0.0,40.0,576.0,35.0,0.0,139.28701237766765,35.770778987581856,14.330237028810254,2413.0,青梅市友田町四丁目,青梅市友田町四丁目,code_in_car30
13205010003,青梅市,友田町三丁目,青梅市,友田町三丁目,青梅市友田町三丁目,東京都,13205.0,青梅市,10003.0,友田町,３丁目,東京都青梅市友田町３丁目,902,46,55,42,41,51,48,45,53,75,54,57,50,49,44,46,32,53,30,19,6,6,1.74,2.86,1.55,1.01,1.21,1.36,1.44,1.78,2.63,2.11,2.51,2.88,3.1,3.56,4.32,3.58,6.37,3.44,1.9,0.6,0.6,50.55,0.0,126.0,0.0,0.0,0.0,0.0,73.0,0.0,449.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,173.0,0.0,49.0,0.0,0.0,139.28881018108692,35.77405201886912,14.345512889615534,1035.0,青梅市友田町三丁目,青梅市友田町三丁目,code_in_car30
13205053001,青梅市,新町一丁目,青梅市,新町一丁目,青梅市新町一丁目,東京都,13205.0,青梅市,53001.0,新町,１丁目,東京都青梅市新町１丁目,2803,106,138,166,154,152,147,182,214,257,227,204,177,167,203,142,86,45,27,6,2,1,4.02,7.17,6.11,3.79,3.6,4.17,5.83,7.18,9.0,8.88,8.97,10.18,10.55,16.45,13.34,9.63,5.4,3.1,0.6,0.2,0.1,138.27,197.0,397.0,80.0,0.0,258.0,285.0,0.0,158.0,42.0,298.0,0.0,31.0,0.0,39.0,0.0,0.0,587.0,0.0,161.0,0.0,39.0,136.0,0.0,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,384.0,0.0,0.0,35.0,78.0,757.0,0.0,0.0,139.2959816236813,35.7881886589084,14.485262238223264,4141.0,青梅市新町一丁目,青梅市新町一丁目,code_in_car30
13205010002,青梅市,友田町二丁目,青梅市,友田町二丁目,青梅市友田町二丁目,東京都,13205.0,青梅市,10002.0,友田町,２丁目,東京都青梅市友田町２丁目,637,56,35,37,31,40,30,25,39,47,34,24,33,54,52,51,19,20,7,3,-,-,2.12,1.82,1.36,0.76,0.95,0.85,0.8,1.31,1.65,1.33,1.05,1.9,3.41,4.21,4.79,2.13,2.4,0.8,0.3,,,33.94,0.0,98.0,0.0,0.0,0.0,0.0,52.0,0.0,400.0,0.0,81.0,0.0,0.0,0.0,0.0,204.0,65.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,116.0,0.0,0.0,139.29219591328615,35.76970914525772,14.807842173859791,1291.0,青梅市友田町二丁目,青梅市友田町二丁目,code_in_car30
13227018003,羽村市,羽西三丁目,羽村市,羽西三丁目,羽村市羽西三丁目,東京都,13227.0,羽村市,18003.0,羽西,３丁目,東京都羽村市羽西３丁目,740,53,70,50,29,23,23,27,67,92,55,29,26,34,43,56,31,18,7,2,-,-,2.01,3.64,1.84,0.71,0.54,0.65,0.86,2.25,3.22,2.15,1.27,1.5,2.15,3.48,5.26,3.47,2.16,0.8,0.2,,,38.16,0.0,71.0,0.0,0.0,0.0,35.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,249.0,153.0,0.0,139.29467514013925,35.7739187283503,14.845744583027964,755.0,羽村市羽西三丁目,羽村市羽西三丁目,code_in_car30
13205010001,青梅市,友田町一丁目,青梅市,友田町一丁目,青梅市友田町一丁目,東京都,13205.0,青梅市,10001.0,友田町,１丁目,東京都青梅市友田町１丁目,659,18,26,31,30,39,23,24,31,34,42,49,35,58,65,68,41,24,14,7,-,-,0.68,1.35,1.14,0.74,0.92,0.65,0.77,1.04,1.19,1.64,2.15,2.01,3.67,5.27,6.39,4.59,2.88,1.61,0.7,,,39.39,0.0,50.0,0.0,0.0,30.0,0.0,237.0,0.0,67.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,139.0,0.0,0.0,0.0,50.0,173.0,0.0,0.0,139.2893626854527,35.76307066494377,14.872574035241435,1099.0,青梅市友田町一丁目,青梅市友田町一丁目,code_in_car30
13227018002,羽村市,羽西二丁目,羽村市,羽西二丁目,羽村市羽西二丁目,東京都,13227.0,羽村市,18002.0,羽西,２丁目,東京都羽村市羽西２丁目,709,44,36,28,46,28,38,51,50,50,64,46,40,44,48,29,35,15,10,3,1,-,1.67,1.87,1.03,1.13,0.66,1.08,1.63,1.68,1.75,2.5,2.02,2.3,2.78,3.89,2.72,3.92,1.8,1.15,0.3,0.1,,35.98,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,63.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,139.29765491750928,35.7694412445576,15.2755170130952,382.0,羽村市羽西二丁目,羽村市羽西二丁目,code_in_car30
13227019000,羽村市,多摩川,羽村市,多摩川,羽村市多摩川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.3026180777886,35.75801844146897,16.193979216882585,0.0,羽村市多摩川,羽村市多摩川,code_in_car30
